제목,언론사,날짜,링크
"대우건설, 임직원 헌혈캠페인…2006년부터",세계일보,20240628,http://www.segye.com/newsView/20240628503975?OutUrl=naver
"대우건설, 임직원 헌혈캠페인 실시... 19년째 진행",한국면세뉴스,20240629,http://www.kdfnews.com/news/articleView.html?idxno=134968
"공정위, 방음방진재 담합 20개 업체에 과징금 12억",뉴시스,20240630,https://www.newsis.com/view/NISX20240629_0002792150
"대우건설, '2024 지속가능경영보고서' 발간",한국경제,20240701,https://www.hankyung.com/article/2024070129176
"대우건설, 푸르지오 모바일 상담앱 리뉴얼",뉴시스,20240702,https://www.newsis.com/view/NISX20240702_0002794781
"대우건설, 성남 '산성역 헤리스톤'...최고 105대1 경쟁률 기록",파이낸셜뉴스,20240703,http://www.fnnews.com/news/202407031031497651
베트남 총리와 만난 대우건설 회장,연합뉴스,20240704,https://www.yna.co.kr/view/PYH20240704026300003?input=1196m
"대우건설, ‘용인 푸르지오 원클러스터’ 7월말 분양",세계일보,20240705,http://www.segye.com/newsView/20240705503418?OutUrl=naver
"[단독] 대우건설, 신반포 16차 재건축 수주…도시정비 마수걸이 달성",이투데이,20240706,https://www.etoday.co.kr/news/view/2377429
"대우건설, 신반포16차 재건축 수주",대한경제,20240707,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202407070707066170855
"대우건설, 신반포 16차 아파트 재건축…468가구 단지 재탄생",이코노미스트,20240708,https://economist.co.kr/article/view/ecn202407080023
