제목,언론사,날짜,링크
[단독] 삼성전자 6일 상반기 공채 재개,매일경제,20200406,http://news.mk.co.kr/newsRead.php?no=357385&year=2020
"삼성전자, 1Q 잠정 영업익 6조4000억원…코로나 여파 속 선방",뉴시스,20200407,http://www.newsis.com/view/?id=NISX20200407_0000985017&cID=13001&pID=13000
동학개미 돈 벌려면…'삼성전자 몰빵' 대신 3가지 투자법,머니투데이,20200408,http://news.mt.co.kr/mtview.php?no=2020040810563070798
"삼성전자, 코로나 여파에 '주 4일 근무' 한시적 허용",뉴시스,20200409,http://www.newsis.com/view/?id=NISX20200409_0000989215&cID=13001&pID=13000
"삼성전자 ""이번에도 함께 이겨낼 것""…코로나19 극복 캠페인",뉴스1,20200410,https://www.news1.kr/articles/?3902981
"삼성전자 QLED 8K TV, 숨은 디테일 살려내는 비결은 'HDR10+'",뉴시스,20200411,http://www.newsis.com/view/?id=NISX20200410_0000990279&cID=13001&pID=13000
동학개미 중간 성적표…삼성전자 손익분기점 돌파했나,뉴스1,20200412,https://www.news1.kr/articles/?3903406
삼성전자 다음은 ETF…그들은 왜 불개미가 됐나,머니투데이,20200413,http://news.mt.co.kr/mtview.php?no=2020041314342831801
"매일 7조원씩…남들 삼성전자 살 때, ETF 몰린 불개미들",머니투데이,20200414,http://news.mt.co.kr/mtview.php?no=2020041316535812800
"삼성전자, 5G 28㎓ 기지국서 8.5Gbps 속도 구현... ""3천여명이 HD영상 동...",조선비즈,20200415,https://biz.chosun.com/site/data/html_dir/2020/04/15/2020041501431.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"삼성전자, '온라인 테크 세미나' 진행 ""QLED TV 우수성 알린다""",더팩트,20200416,http://news.tf.co.kr/read/economy/1790306.htm
인텔에 '반도체 1위' 내준 삼성전자,한국경제,20200417,https://www.hankyung.com/economy/article/202004177201i
스벅 드라이브스루엔 삼성전자의 이것이 들어간다,조선일보,20200418,https://news.chosun.com/site/data/html_dir/2020/04/16/2020041602749.html?utm_source=naver&utm_medium=original&utm_campaign=news
"삼성전자, 중국에 반도체 기술진 급파 협의",조선비즈,20200419,https://biz.chosun.com/site/data/html_dir/2020/04/19/2020041900482.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"삼성·LG전자, 코로나에 문 닫았던 미국·유럽 생산기지 가동재개 본격...",조선비즈,20200420,https://biz.chosun.com/site/data/html_dir/2020/04/20/2020042003380.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"""세균까지 보겠다""…삼성전자, 6억 화소 이미지센서 도전",한국경제,20200421,https://www.hankyung.com/economy/article/202004215044i
"삼성전자, 중국에 전세기 띄웠다…반도체 인력 200여명 급파",한국경제,20200422,https://www.hankyung.com/economy/article/2020042296317
[단독]삼성전자 주주 석달새100만명 늘었다,서울경제,20200423,https://www.sedaily.com/NewsView/1Z1L5VEKUS
삼성전자 5G '표준특허 승인' 글로벌 1위...2위 노키아·3위 LG전자,뉴시스,20200424,http://www.newsis.com/view/?id=NISX20200424_0001005403&cID=13001&pID=13000
중국 증시의 '삼성전자'로 불린다?,머니투데이,20200425,http://news.mt.co.kr/mtview.php?no=2020042416452846653
"삼성전자, 한국형 식기세척기 신모델 출시",뉴시스,20200426,http://www.newsis.com/view/?id=NISX20200426_0001006211&cID=13001&pID=13000
"[단독] 삼성전자 4노조, 사측에 첫 단체교섭 요구",한국경제,20200427,https://www.hankyung.com/economy/article/2020042726387
"삼성전자 시총, 코스피200 30% 초과 가능해진다",서울경제,20200428,https://www.sedaily.com/NewsView/1Z1NH3GWN9
"삼성전자, 1분기 영업익 6조4500억원 '선방'...2분기는 '보릿고개' 예상",뉴시스,20200429,http://www.newsis.com/view/?id=NISX20200429_0001009673&cID=13001&pID=13000
"삼성전자, S펜·360도 QLED 탑재 '갤럭시 북 플렉스 알파' 출시",전자신문,20200430,http://www.etnews.com/20200430000036
삼성전자 16분기째 美생활가전 1위,서울신문,20200501,https://www.seoul.co.kr/news/newsView.php?id=20200501023004&wlog_tag3=naver
"삼성전자, AI 기반 안전 주행 솔루션 업체에 투자",이투데이,20200502,http://www.etoday.co.kr/news/section/newsview.php?idxno=1890246
"삼성전자, 갤럭시Z 플립 '미러골드' 색상 국내 출시",조선비즈,20200503,https://biz.chosun.com/site/data/html_dir/2020/05/03/2020050300306.html?utm_source=naver&utm_medium=original&utm_campaign=biz
삼성전자 1분기 R&D에 5조3천600억원 투자…분기 역대 최대,연합뉴스,20200504,http://yna.kr/AKR20200502044200003?did=1195m
"삼성전자, 포터블 인덕션 '더 플레이트'…출고가 25만원",아이뉴스24,20200505,http://www.inews24.com/view/1262437
[전문] 이재용 삼성전자 부회장 ‘대국민 사과문’,한겨레,20200506,http://www.hani.co.kr/arti/economy/economy_general/943806.html
삼성전자 주주 64% 수도권 거주…40대 최다,연합뉴스,20200507,http://yna.kr/AKR20200506139400008?did=1195m
삼성전자 미활용 기술 621건 중소기업에 무상 이전한다,뉴스1,20200508,https://www.news1.kr/articles/?3929310
"동학개미 이토록 사는데...삼성전자 주가, 왜 안오를까",뉴시스,20200509,http://www.newsis.com/view/?id=NISX20200508_0001018307&cID=10401&pID=10400
"삼성전자 액면분할 2년, 주주 5배 늘었지만 주가는 낮아",조선비즈,20200510,https://biz.chosun.com/site/data/html_dir/2020/05/10/2020051000263.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"삼성전자, '무풍에어컨' 멀티 라인업 확대",연합뉴스,20200511,http://yna.kr/PYH20200511012500013?did=1196m
"삼성전자, 코로나19 생활치료센터 두 달간의 기록 공개",연합뉴스,20200512,http://yna.kr/AKR20200512051100003?did=1195m
