제목,언론사,날짜,링크
갤S24 대박 채비… 삼성SDI 덩달아 웃는다,뉴데일리,20240126,https://biz.newdaily.co.kr/site/data/html/2024/01/26/2024012600058.html
"""가족들 다 삼성전자·포스코 샀는데""...개미 아우성",파이낸셜뉴스,20240127,http://www.fnnews.com/news/202401261609464582
[비즈S+] 실적 꺾인 '맏형' LG엔솔… 삼성SDI·SK온 전망은,머니S,20240128,https://www.moneys.co.kr/article/2024012614392190852
"""옆 부서 동기는 연봉 50%, 나는 0원""…삼성전자 성과급 극과극(종합)",뉴스1,20240129,https://www.news1.kr/articles/5304996
"삼성SDI, 작년 매출 신기록…배터리 영업익 93% ↑",뉴시스,20240130,http://www.newsis.com/view/?id=NISX20240130_0002609773&cID=13001&pID=13000
"하나증권, 삼성SDI 목표가 내려…""실적 부진 지속""",연합뉴스,20240131,https://www.yna.co.kr/view/AKR20240131025200008?input=1195m
"증권가, 최대 매출 삼성SDI 목표주가 일제히 하향",서울파이낸스,20240201,http://www.seoulfn.com/news/articleView.html?idxno=509339
"삼성株 '넘버2' 약진…삼바, 존재감 커진다",한국경제,20240202,https://www.hankyung.com/article/2024020209551
"성균관대-삼성SDI 공동연구진, 신규 고분자 바인더의 새로운 이온수송 ...",뉴스티앤티,20240203,http://www.newstnt.com/news/articleView.html?idxno=341898
"증권가, 2차전지株 목표가 줄하향…하락률 1위 삼성SDI",서울경제,20240204,https://www.sedaily.com/NewsView/2D58AO4R41
"삼성그룹株, 이재용 ‘경영권 불법 승계 의혹’ 선고공판 출석에 혼조세...",이코노미스트,20240205,https://economist.co.kr/article/view/ecn202402050023
"메리 바라 GM 회장, 韓 찾아 LG엔솔·삼성SDI 사장 만난다",한국경제,20240206,https://www.hankyung.com/article/202402068393i
"[단독] 메리 바라 GM 회장, 삼성SDI부터 하만까지 만났다",파이낸셜뉴스,20240207,http://www.fnnews.com/news/202402071301308034
"""삼성SDI, 전기차 배터리 역대 최대 매출 경신했다""",에너지데일리,20240208,http://www.energydaily.co.kr/news/articleView.html?idxno=144049
'갤럭시 0%대' 점유율에도..中 공들이는 삼성,파이낸셜뉴스,20240209,http://www.fnnews.com/news/202402061415044275
"삼성SDI, 호주 니켈-코발트 프로젝트 NiWest에 투자 추진",글로벌이코노믹,20240210,http://www.g-enews.com/ko-kr/news/article/news_all/202402100804149935e8b8a793f7_1/article.html
"'자동차王' GM, 삼성 계열사와 광폭회동의 의미",뉴스웨이,20240211,https://www.newsway.co.kr/news/view?ud=2024020813422966165
"이재용, 설날 첫 현장 경영…말레이시아 삼성SDI 공장 방문",뉴시스,20240212,http://www.newsis.com/view/?id=NISX20240212_0002623575&cID=13001&pID=13000
"이재용, 말레이 삼성SDI 현장 찾아… “단기실적 일희일비 말고 변화 주...",동아일보,20240213,https://www.donga.com/news/Economy/article/all/20240212/123487354/1
"'담대한 투자' 주문한 이재용 회장…삼성SDI, 설비투자 늘릴까",뉴시스,20240214,http://www.newsis.com/view/?id=NISX20240214_0002625511&cID=13001&pID=13000
美 공장 돌릴 때마다 韓 세금 '눈덩이'…SK·한화 줄줄이 직격탄,한국경제,20240215,https://www.hankyung.com/article/2024021568751
"'FCF 적자' 삼성SDI, 역대급 시설투자 이어갈 고부가 라인 눈길",블로터,20240216,https://www.bloter.net/news/articleView.html?idxno=612303
[하나證 주간추천주]현대차·삼성SDI·KCC,이데일리,20240217,http://www.edaily.co.kr/news/newspath.asp?newsid=01380886638791504
'이차전지 최악의 혹한기인데…' 증권가가 삼성SDI 주목한 까닭 [추천추...,파이낸셜포스트,20240218,https://www.financialpost.co.kr/news/articleView.html?idxno=200953
"현대차증권 ""이차전지 산업 저점 지나는 중…포스코퓨처엠·LG화학·삼성...",디지털타임스,20240219,https://www.dt.co.kr/contents.html?article_no=2024021902109963060001&ref=naver
"'항소 리스크' 이재용 삼성 회장, 등기이사 복귀 안한다(종합)",이데일리,20240220,http://www.edaily.co.kr/news/newspath.asp?newsid=02256646638792488
"삼성, 'R&D' 역랑 강화 속도…외국인 인재 대거 뽑는다",뉴시스,20240221,http://www.newsis.com/view/?id=NISX20240221_0002634734&cID=13001&pID=13000
"포스코퓨처엠, 삼성SDI향 공장 첫 삽… 흑연 탈중국 추진도",파이낸셜뉴스,20240222,http://www.fnnews.com/news/202402221831429576
"삼성SDI-GM 미국 배터리공장 건설 순항, 전기차 수요 둔화 우려 일축",비즈니스포스트,20240223,https://www.businesspost.co.kr/BP?command=article_view&num=343502
[삼성그룹] 시가총액 1조824억원 감소...삼성생명 3.8% 상승 '주목',핀포인트뉴스,20240224,https://www.pinpointnews.co.kr/news/articleView.html?idxno=247738
"(현장+)""삼성·LG도 줄섰다""…포스코퓨처엠 광양 양극재 공장",뉴스토마토,20240225,http://www.newstomato.com/ReadNews.aspx?no=1220847&inflow=N
삼성전자 소외에 이것도 ‘끙끙’···현대차·SK에 수익률 얼마나 뒤졌...,매일경제,20240226,https://www.mk.co.kr/article/10951574
[단독] 삼성SDS 업무툴 일부 '먹통'…삼성전자·디스플레이·SDI 등 업무...,더팩트,20240227,http://news.tf.co.kr/read/economy/2078974.htm
"레이크머티리얼즈, 주가 급등…삼성SDI 전고체 배터리 샘플 소식에 주목",빅데이터뉴스,20240228,http://www.thebigdata.co.kr/view.php?ud=202402280530007664cd1e7f0bdf_23
"1위 삼성전자 주가·2위 파워로직스 주가·3위 삼성SDI 주가, 2월 4주차 ...",스타데일리뉴스,20240229,https://www.stardailynews.co.kr/news/articleView.html?idxno=437854
'전기차 한파에도'..삼성SDI 2년연속 R&D 1조 투자,파이낸셜뉴스,20240301,http://www.fnnews.com/news/202402281528215788
"[모닝픽] 삼성물산, 루마니아 SMR 프로젝트 진출 앞서 사무소 설립",글로벌이코노믹,20240302,http://www.g-enews.com/ko-kr/news/article/news_all/202403020704319974e8b8a793f7_1/article.html
"배터리 혁신의 전쟁터... '인터배터리 2024'에서 미래 기술 대전, LG엔솔...",문화뉴스,20240303,https://www.mhns.co.kr/news/articleView.html?idxno=575581
"삼성, 전자계열사 노동자 “정신건강 적신호” 주장에 “사실과 다르다...",조선비즈,20240304,https://biz.chosun.com/it-science/ict/2024/03/04/YNFGFTT2MZDKTNUL655NIKYEFM/?utm_source=naver&utm_medium=original&utm_campaign=biz
"삼성SDI ""전고체 배터리 양산 로드맵 첫 공개""",파이낸셜뉴스,20240305,http://www.fnnews.com/news/202403050922271818
[단독] 삼성SDI '46파이 4총사' 띄운다…배터리戰場서 초격차 승부수,서울경제,20240306,https://www.sedaily.com/NewsView/2D6J5PU6EC
[단독] 삼성SDI '지름 46㎜' 배터리 4개 라인업 박차…내년 양산 노린다...,서울경제,20240307,https://www.sedaily.com/NewsView/2D6JJZ4F6O
"삼성SDI, 차세대 '46파이' 배터리 내년 양산 이틀째 강세[핫스탁](종합)",뉴시스,20240308,http://www.newsis.com/view/?id=NISX20240308_0002653890&cID=10403&pID=15000
[2차전지 TOP 10] 삼성SDI 3.4% 올라 업종내 상승률 선두,핀포인트뉴스,20240309,https://www.pinpointnews.co.kr/news/articleView.html?idxno=250805
"조정 거친 삼성SDI, 전고체 배터리 호재 [株슐랭 가이드]",파이낸셜뉴스,20240310,http://www.fnnews.com/news/202403101804164814
"LG엔솔·삼성SDI·SK온, 차세대 배터리 개발 착수",아시아투데이,20240311,https://www.asiatoday.co.kr/view.php?key=20240311010005115
"불기둥 세운 '2차전지'…삼성SDI, 11%↑[핫종목]",뉴스1,20240312,https://www.news1.kr/articles/5347971
"삼성SDI, 최윤호 대표 연봉 9억원 수직 상승…왜?",뉴시스,20240313,http://www.newsis.com/view/?id=NISX20240313_0002658887&cID=13001&pID=13000
[K배터리 점검] 삼성SDI가 가장 잘한다는 이것은?,블로터,20240314,https://www.bloter.net/news/articleView.html?idxno=613466
[K배터리 점검] 최윤호 삼성SDI 사장이 '수조원' 실탄을 마련하는 방법,블로터,20240315,https://www.bloter.net/news/articleView.html?idxno=613534
"""삼성·포스코·네이버까지""…대기업 신입 채용 뜨겁다",뉴시스,20240316,http://www.newsis.com/view/?id=NISX20240315_0002662367&cID=13001&pID=13000
[기업경영 기상도 ㉗삼성SDI] 업계 2위 삼성SDI 업황부진에도 일어설까,스카이데일리,20240317,https://www.skyedaily.com/news/news_view.html?ID=224776
"삼성SDI, GM과 '46파이' 배터리 만든다",전자신문,20240318,https://www.etnews.com/20240318000283
지난해 배터리3사 ESG경영 관심도…삼성SDI 1위,데일리안,20240319,https://www.dailian.co.kr/news/view/1340592/?sc=Naver
“삼성SDI 주가 왜 이래”…주주 질문에 최윤호 대표 대답은,이데일리,20240320,http://www.edaily.co.kr/news/newspath.asp?newsid=02355046638825288
[단독] 삼성디스플레이 첫 배당…삼성전자에 5.6조 지원,한국경제,20240321,https://www.hankyung.com/article/202403216970r
"[단독] 린 칼더 이네오스 오토모티브 CEO 방한, 삼성SDI 만났다",조선비즈,20240322,https://biz.chosun.com/industry/car/2024/03/22/WYLAUCCGWZHRNK2PCULTWZJXEY/?utm_source=naver&utm_medium=original&utm_campaign=biz
[여의도 승부사] '인트론바이오 vs 삼성SDI' 여의도를 달굴 종목은?,머니투데이방송,20240323,https://news.mtn.co.kr/news-detail/2024032310403669082
"""삼성SDI 주가가 왜 이래"" …저평가 국면 해소중",머니투데이방송,20240324,https://news.mtn.co.kr/news-detail/2024032414283144570
"“美에 배터리 단독 공장 건설” 삼성SDI의 ‘파격 선택’, 왜?",조선일보,20240325,https://www.chosun.com/economy/industry-company/2024/03/25/MDLWEY4GANCPBIP6SEPIMX24J4/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
"""삼성SDI, 양산 계획 공개하며 저평가 벗어나고 있어""-교보",한국경제,20240326,https://www.hankyung.com/article/2024032658496
공격적 투자에 남들보다 앞선 기술력 '삼성SDI'[이주의 관.종],아시아경제,20240327,https://view.asiae.co.kr/article/2024032516185792613
30대 대기업 작년 이자비용 60% 급증…SK하이닉스 3배 삼성전자 2배,연합뉴스,20240328,https://www.yna.co.kr/view/AKR20240327136800008?input=1195m
"삼성전자, '8만 전자' 넘어 32개월 만에 최고치…함께 웃은 ETF는?",더팩트,20240329,http://news.tf.co.kr/read/economy/2086938.htm
[삼성그룹] 시가총액 7조5230억원 증가...삼성전자 강세,핀포인트뉴스,20240330,https://www.pinpointnews.co.kr/news/articleView.html?idxno=255568
반도체株 실적 눈높이 '수직상승'…배터리는 추락,한국경제,20240331,https://www.hankyung.com/article/2024033193381
배터리 ‘게임 체인저’ 꿈꾸는 금양… 삼성SDI 출신 대거 영입,조선비즈,20240401,https://biz.chosun.com/industry/company/2024/04/01/2V3R7QJ7VZEW3PC4NA43CYRZHU/?utm_source=naver&utm_medium=original&utm_campaign=biz
"삼성SDI, '코리아 스마트그리드 엑스포' 첫 참가",뉴시스,20240402,https://www.newsis.com/view/?id=NISX20240402_0002683965&cID=13001&pID=13000
코리아스마트그리드엑스포 참여한 삼성SDI,뉴시스,20240403,https://www.newsis.com/view/?id=NISI20240403_0020290834
"'53조원' 시장 잡자… LG엔솔·삼성SDI, ESS 기술 '각축'",머니S,20240404,https://www.moneys.co.kr/article/2024040314454133646
"LG엔솔 vs 삼성SDI, 전기차 부진 ‘ESS’로 뚫는다…비슷했지만 달랐다",신아일보,20240405,http://www.shinailbo.co.kr/news/articleView.html?idxno=1854526
"""호실적 받았는데""···금리우려에 묶인 삼성전자 주식",머니투데이,20240406,http://news.mt.co.kr/mtview.php?no=2024040517500489788
[삼성 퀀텀점프] 배터리 힘주는 이재용…삼성SDI '공격적 투자' 1위 정조...,글로벌이코노믹,20240407,http://www.g-enews.com/ko-kr/news/article/news_all/2024040515031136577bdb7041ec_1/article.html
"삼성SDI, 1~2월 글로벌 전기차 배터리 시장서 점유율 확대…“K-배터리 ...",헤럴드경제,20240408,http://news.heraldcorp.com/view.php?ud=20240408050246
"삼성SDI, LG엔솔보다 PER 낮지만 밸류 재평가 필요…업종 톱 픽 -다올",이데일리,20240409,http://www.edaily.co.kr/news/newspath.asp?newsid=01423526638854480
"1위 삼성SDI 주가, 4월 2주차 랭키파이 테마별 주식 2차전지(전고체) 부...",에너지경제,20240410,https://www.ekn.kr/web/view.php?key=20240409022362194
"천안시, 12~14일 ‘삼성SDI~번영로고가교 앞’복구 포장 공사",대한경제,20240411,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202404111003324690755
"""배터리 2.8만개 탑재""…삼성SDI, 볼보 전기트럭 시승 교류회",연합뉴스,20240412,https://www.yna.co.kr/view/AKR20240412087500003?input=1195m
배터리 업계 불황에 더 돋보이는 삼성SDI의 깜짝 성장세,한국일보,20240413,https://www.hankookilbo.com/News/Read/A2024041210300005212?did=NA
"CU, 말레이시아 삼성SDI 공장에 개점",뉴스1,20240414,https://www.news1.kr/articles/5383755
"CU, 말레이시아 삼성SDI 공장에 개점…해외 진출 가속",뉴시스,20240415,https://www.newsis.com/view/?id=NISX20240415_0002699034&cID=13001&pID=13000
"삼성SDI, 올해 임금 인상률 평균 5.1%…""조합과 교섭 예정""",지디넷코리아,20240416,https://zdnet.co.kr/view/?no=20240416160059
"""위기다""…삼성 전 계열사 임원들 주6일 근무 확산",뉴스1,20240417,https://www.news1.kr/articles/5388165
산단 계획 승인 3년→9개월…삼성SDI 이차전지 개발 기반 조성,연합뉴스,20240418,https://www.yna.co.kr/view/AKR20240417163100057?input=1195m
"""50층 재돌파 머지 않았다""…호재 넘치는 삼성SDI, LG화학도 제쳤다",한국경제,20240419,https://www.hankyung.com/article/2024041916856
“‘선두주자’ 삼성SDI에 도전장”…한·중·일 ‘전고체 양산 전쟁’...,헤럴드경제,20240420,http://news.heraldcorp.com/view.php?ud=20240419050693
"삼성SDI, 유럽 ESS 컨퍼런스 글로벌 스폰서 나서",더구루,20240421,https://www.theguru.co.kr/news/article.html?no=69789
"[박한나의 배터리ON] `울산시의 기적`…삼성SDI, 9개월 만에 공장 인허가...",디지털타임스,20240422,https://www.dt.co.kr/contents.html?article_no=2024042202109932049007&ref=naver
"삼성SDI, 세계 전기차 석학들에 ‘전고체 배터리’ 선보인다",조선비즈,20240423,https://biz.chosun.com/industry/company/2024/04/23/PS55K5UIFVANHMFSTGU6EQ4HC4/?utm_source=naver&utm_medium=original&utm_campaign=biz
EV37 삼성SDI 부스 둘러보는 참관객들,연합뉴스,20240424,https://www.yna.co.kr/view/PYH20240424083900013?input=1196m
"삼성 SDI, 오는 2027년 데뷔 앞둔 ‘무음극 전고체 배터리’ 기술 전시",서울경제,20240425,https://www.sedaily.com/NewsView/2D81TKZIUW
"[현장] LG엔솔·삼성SDI, '9분 충전' 등 초격차 기술 선보여",데일리한국,20240426,https://daily.hankooki.com/news/articleView.html?idxno=1078509
[삼성그룹] 시가총액 3조9460억원 증가...삼성에스디에스 5.59% 상승 '눈길...,핀포인트뉴스,20240427,https://www.pinpointnews.co.kr/news/articleView.html?idxno=262036
"삼성SDI-스텔란티스, 美 배터리 합작공장 11월 가동 추진",전자신문,20240428,https://www.etnews.com/20240426000224
"“밑에선 삼성SDI가…” LG엔솔 김동명號, 앞길 암초 산적",신동아,20240429,https://shindonga.donga.com/3/all/13/4895800/1
"삼성SDI, 1Q 영업익 2674억…프리미엄 배터리로 '승부'",뉴시스,20240430,https://www.newsis.com/view/?id=NISX20240430_0002718292&cID=13001&pID=13000
전기차 둔화 속 나홀로 ‘선방’…삼성SDI 호실적 비결은,이데일리,20240501,http://www.edaily.co.kr/news/newspath.asp?newsid=02089366638884656
"포스코·삼성SDI 등, 협력사 근로자에 교육·훈련프로그램 개방",연합뉴스,20240502,https://www.yna.co.kr/view/AKR20240502029000530?input=1195m
"천안 서북구보건소, 삼성SDI 금연거리 홍보 합동 캠페인",중부매일,20240503,http://www.jbnews.com/news/articleView.html?idxno=1435139
[박대리보고서] LG엔솔·SK온 울고 삼성SDI 웃었다…성장통 겪는 배터리...,디지털데일리,20240504,https://www.ddaily.co.kr/page/view/2024050317312688741
"어닝시즌 이후 염려돼..금주 코스피 전망과 추천주..삼성전자,비트코인...",매일안전신문,20240505,https://idsn.co.kr/news/view/1065588050359497
"삼성SDI, '차이나 사이클 쇼 2024' 참가…원통형 배터리 선봬",아시아경제,20240506,https://view.asiae.co.kr/article/2024050609412144166
"삼성SDI, “캐즘 넘어서자”...틈새시장 공략",미디어펜,20240507,https://www.mediapen.com/news/view/917741
"LG엔솔·삼성SDI, 1분기 글로벌 성장… SK온 '뒷걸음질' 이유는",머니S,20240508,https://www.moneys.co.kr/article/2024050714391544778
K배터리 3사 비중국 시장 점유율 45.9%…전년비 3.1%↓,뉴시스,20240509,https://www.newsis.com/view/?id=NISX20240509_0002728464&cID=13001&pID=13000
"동국대 WISE캠퍼스 이준희 교수 연구팀, 삼성SDI 연구 과제 수주",프라임경제,20240510,http://www.newsprime.co.kr/news/article.html?no=639111
[배터리완전정복](36)2035년 95조원까지 시장 커진다…배터리장비 어떤...,아시아경제,20240511,https://view.asiae.co.kr/article/2024050914290717851
"중국 배터리, ESG 리스크 대응도 척척…삼성SDI, SK온 '뒷걸음'",아주경제,20240512,https://www.ajunews.com/view/20240512141206681
"[단독] 아이씨에이치, 삼성SDI에 전고체 배터리 소재 납품 추진",매일경제,20240513,https://www.mk.co.kr/article/11014626
"""삼성전자 이제 못 믿겠다""…돌아선 개미들 '줍줍한 종목'",한국경제,20240514,https://www.hankyung.com/article/202405148779i
1위 삼성SDI·2위 LG에너지솔루션·3위 SK이노베이션...5월 2주차 랭키파...,딜라이트닷넷,20240515,https://www.delighti.co.kr/news/articleView.html?idxno=80491
삼성SDI 비밀병기 'V프로젝트'…배터리 장비 경쟁력 강화,디일렉,20240516,http://www.thelec.kr/news/articleView.html?idxno=27907
"1위 삼성SDI·2위 LG에너지솔루션·3위 SK이노베이션...5월 2주차, 주식 ...",SR타임스,20240517,http://www.srtimes.kr/news/articleView.html?idxno=156322
"[배터리완전정복](37)전기차, 이젠 충전 속도전…그런데 C-레이트는 뭐지...",아시아경제,20240518,https://view.asiae.co.kr/article/2024051616202626715
"전고체 배터리 양산 '경쟁'…삼성SDI, 日도요타 앞설까",뉴스웍스,20240519,https://www.newsworks.co.kr/news/articleView.html?idxno=753191
中 배터리 밀어내도...삼성SDI만 웃는다,한국경제TV,20240520,https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202405200108&t=NNv
"위기극복 나선 삼성전자, 반도체 수장 경계현→전영현 전격교체(종합2보...",연합뉴스,20240521,https://www.yna.co.kr/view/AKR20240521035653003?input=1195m
"삼성SDI, 'IP 페어' 개최…우수 특허 시상",뉴시스,20240522,https://www.newsis.com/view/?id=NISX20240522_0002743474&cID=13001&pID=13000
"배터리 '특허 전쟁' 본격화… LG엔솔·삼성SDI, 대응 속도전",머니S,20240523,https://www.moneys.co.kr/article/2024052216312713137
"""이재용은 바지회장""... 삼성전자 사옥앞 마스크 벗고 외친 젊은 직원들",오마이뉴스,20240524,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003032951&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
"이재용의 삼성, HBM으로 추락-도약 '중대기로'",노컷뉴스,20240525,https://www.nocutnews.co.kr/news/6150163?utm_source=naver&utm_medium=article&utm_campaign=20240525104054
"이재용 삼성 회장, 방한 리창 中총리와 유일 면담",뉴시스,20240526,https://www.newsis.com/view/?id=NISX20240526_0002748676&cID=13001&pID=13000
이재용 만난 리창 “삼성과의 협력은 한중 발전 축소판”,서울신문,20240527,https://www.seoul.co.kr/news/economy/industry/2024/05/27/20240527019005?wlog_tag3=naver
삼성SDI 전고체 2차전지 적층 기술 특허 공개...'꿈의 전고체 배터리' 어...,녹색경제신문,20240528,https://www.greened.kr/news/articleView.html?idxno=314718
"[한경유레카 특징주] 삼성SDI, 외국인 투자자 연속 매도 이어져",한국경제,20240529,https://www.hankyung.com/article/202405291076O
"교보증권, 삼성SDI 기초자산 월지급식 ELB 공모",뉴시스,20240530,https://www.newsis.com/view/?id=NISX20240530_0002754489&cID=10403&pID=15000
"최윤호 삼성SDI 사장 ""전고체 셀 크기 올려가며 준비…우리가 가장 앞서...",뉴스1,20240531,https://www.news1.kr/articles/5434228
최윤호號 삼성SDI 후반전 동력은 'ESS',CWN,20240601,https://cwn.kr/article/1065602543640546
"개미, 엿새간 코스피서 3.6조 순매수…성적표는",뉴시스,20240602,https://www.newsis.com/view/?id=NISX20240531_0002756884&cID=10403&pID=15000
"솔브레인, 美 인디애나 전해액 공장 완공…하반기 삼성SDI 공급 전망",전자신문,20240603,https://www.etnews.com/20240603000323
"[단독]‘불황 위기가 기회’…삼성SDI, JY가 찍은 말레이 투자 속도",이데일리,20240604,http://www.edaily.co.kr/news/newspath.asp?newsid=03188166638918440
"K배터리 3사, 1~4월 점유율 22.9%…삼성SDI 홀로 'UP'",머니투데이,20240605,http://news.mt.co.kr/mtview.php?no=2024060509391460106
IT직무 재직자가 선택한 AI 선도기업은 '삼성전자·SK텔레콤',전자신문,20240606,https://www.etnews.com/20240606000089
"삼성SDI, 美 배터리 화재 소송 승소",KPI뉴스,20240607,https://www.kpinews.kr/newsView/1065565779375114
"[속보] 연준 FOMC 금리인하 ""전면 후퇴"" 뉴욕증시 비트코인 "" 신규 고용...",글로벌이코노믹,20240608,http://www.g-enews.com/ko-kr/news/article/news_all/2024060710593048624a01bf698f_1/article.html
[S리포트]뚝심으로 일궜다… 성장 동력 된 삼성SDI·SK하이닉스,머니S,20240609,https://www.moneys.co.kr/article/2024060709121974101
"배터리, 삼성SDI 약진 속 LG엔솔 2위",디지털타임스,20240610,https://www.dt.co.kr/contents.html?article_no=2024061002109932049001&ref=naver
"에코프로이노베이션, 삼성SDI에 2033년까지 수산화리튬 공급",지디넷코리아,20240611,https://zdnet.co.kr/view/?no=20240611083813
"""에코프로이노베이션, 삼성SDI에 15만4000톤 수산화리튬 공급한다""",에너지데일리,20240612,http://www.energydaily.co.kr/news/articleView.html?idxno=147194
"장혁 삼성SDI 부사장 “배터리 高성장, 선제적 R&D 덕분”",조선비즈,20240613,https://biz.chosun.com/industry/company/2024/06/13/WKZ3YGBWIJDHPMLYU5X7ZTRDFM/?utm_source=naver&utm_medium=original&utm_campaign=biz
"외국인, 삼성전자 1조 넘게 사들여",주간동아,20240614,https://weekly.donga.com/3/all/11/5003572/1
"트럼프 뜨자 불안해진 K배터리, 대응책은?",시사저널,20240615,http://www.sisajournal.com/news/articleView.html?idxno=293451
'인터배터리 유럽 2024' 독일서 개최…LG엔솔·삼성SDI 등 참가,연합뉴스,20240616,https://www.yna.co.kr/view/AKR20240616010800003?input=1195m
"삼성SDI LG화학 외국인 떠난 자리 채우는 개미, '유럽발 악재' 인고의 시...",비즈니스포스트,20240617,https://www.businesspost.co.kr/BP?command=article_view&num=355755
"현대차 뛰고 SK 나는데…""삼성만 왜 이러나"" 울상",한국경제,20240618,https://www.hankyung.com/article/202406184528i
"ESS 키우는 삼성SDI, 'NCA·LFP' 투 트랙 공략",지디넷코리아,20240619,https://zdnet.co.kr/view/?no=20240619011204
"삼성SDI, 전략회의도 제쳐두고 ESS 올인…""유럽 고객 만나야죠""",지디넷코리아,20240620,https://zdnet.co.kr/view/?no=20240620051309
"'캐즘 불황' ESS로 뚫는다…LG엔솔·삼성SDI, 라인업 확대 '잰걸음'",뉴스1,20240621,https://www.news1.kr/articles/5454201
[유안타證 주간추천주]삼성SDI·더블유게임즈·유한양행,이데일리,20240622,http://www.edaily.co.kr/news/newspath.asp?newsid=01197206638924344
"전기차 캐즘·광물가격 하락···배터리 업계 ""하반기 실적개선 가능""",시사저널이코노미,20240623,https://www.sisajournal-e.com/news/articleView.html?idxno=403758
"삼성SDI, 올해 실적 부진 불가피…중장기 개선 기대-하이",이데일리,20240624,http://www.edaily.co.kr/news/newspath.asp?newsid=01312006638925000
"""얼어붙은 2차전지株…3분기엔 달린다""",한국경제,20240625,https://www.hankyung.com/article/2024062509291
