제목,언론사,날짜,링크
"삼성SDI, EV전지 흑자전환..목표가 100만원-현대차",머니투데이,20210115,http://news.mt.co.kr/mtview.php?no=2021011508320386507
"코스피, 기관·외국인 팔자에 하락 마감...삼성전자, SK하이닉스, LG화학, 삼성바이오로직스, 현대차, 삼성SDI, 네이버, 셀트리온, 카카오 등 약세",이코노뉴스,20210116,http://m.econonews.co.kr/news/articleView.html?idxno=154066
'이재용 운명의 날'…기로에 놓인 뉴삼성,이데일리,20210117,https://n.news.naver.com/article/018/0004830469?sid=101
전자 3.4%↓ 물산 6.8%↓ SDI 4.2%↓…삼성그룹 시총 28조 증발,매일경제,20210118,http://news.mk.co.kr/newsRead.php?no=56848&year=2021
[특징주]이재용 법정구속 여파…삼성물산 내리고 SDI 오르고,이데일리,20210119,http://www.edaily.co.kr/news/newspath.asp?newsid=02095926628919360
"LG에너지, 삼성SDI, SK이노, 작년 글로벌 배터리 시장서 나란히 TOP5 진입",헬로티,20210120,http://www.hellot.net/new_hellot/magazine/magazine_read.html?code=203&sub=003&idx=56221
"[종합] 삼성 준법위, 4세 승계 포기 이어 지배구조까지 들여다 본다",아이뉴스24,20210121,http://www.inews24.com/view/1337064
"'2차전지주' 삼성SDI, 급등…장중 80만원 돌파 '최고가'",한국경제,20210122,https://www.hankyung.com/finance/article/2021012228446
"코스피, 외국인 순매수 상위 종목 톱...'삼성SDI-NAVER-카카오'",베타뉴스,20210123,http://www.betanews.net:8080/article/1251440.html
ESG 경영 주목받는 삼성SDI,아시아경제,20210124,https://view.asiae.co.kr/article/2021012417313595496
"하나금융투자 ""삼성SDI, 소형 전지 부문 성장성 주목""",뉴시스,20210125,http://www.newsis.com/view/?id=NISX20210125_0001316116&cID=10401&pID=10400
"삼성SDI, 태양광 소재 사업 매각 검토",전자신문,20210126,http://www.etnews.com/20210126000259
"국민연금, 작년 증시 호황에 삼성전자로만 20조 평가이익",이데일리,20210127,http://www.edaily.co.kr/news/newspath.asp?newsid=01784326628921984
"삼성SDI, 작년 4분기 영업익 2462억원…전년比 1125% 치솟아",디지털타임스,20210128,https://n.news.naver.com/article/029/0002652160?sid=101
"삼성SDI, 자동차 산업 구조적 변화에 초점...목표가↑",서울경제,20210129,https://n.news.naver.com/article/011/0003864432?sid=101
"삼성SDI, 지난해 연구개발비 '역대 최대'...차세대 배터리 '드라이브'",뉴시스,20210130,http://www.newsis.com/view/?id=NISX20210129_0001322498&cID=13001&pID=13000
"[metro 관심종목] 삼성SDI, 배터리 사업 가치 상승",메트로신문,20210131,http://www.metroseoul.co.kr/article/20210131500035
'K-배터리 성장률' SK이노 > LG에솔 > 삼성SDI,포쓰저널,20210201,http://4th.kr/View.aspx?No=1430436
"韓 배터리 연이은 낭보…LG엔솔·삼성SDI, 전기트럭 배터리 계약",디지털데일리,20210202,http://www.ddaily.co.kr/news/article.html?no=208880
"'역대 최대' 연구개발비 투입한 삼성SDI, 차세대 배터리로 승부",이데일리,20210203,http://www.edaily.co.kr/news/newspath.asp?newsid=04254166628946912
LG화학·SK이노베이션 상승 삼성SDI 하락...2차전지 관련주 보합,포인트데일리,20210204,http://m.thekpm.com/view.php?ud=2021020417233554917addc4692d_17
"삼성SDI, 글로벌 '지속가능 100대 기업' 4년 연속 선정",뉴스1,20210205,https://n.news.naver.com/article/421/0005150418?sid=101
코스피 기관 순매수도 상위 탑[표]...'삼성전자-KB금융-삼성SDI',베타뉴스,20210206,http://www.betanews.net:8080/article/1253500.html
개인 매도종목 사면 수익률은 어떨까? LG화학 껑충... 셀트리온 삼성SDI...,핀포인트뉴스,20210207,http://www.pinpointnews.co.kr/view.php?ud=202102070858423197861beb2d9d_45
"삼성그룹 8개 노조 뭉쳤다…""응답하라, 삼성""",조선비즈,20210208,https://biz.chosun.com/site/data/html_dir/2021/02/08/2021020801828.html?utm_source=naver&utm_medium=original&utm_campaign=biz
이재용·정의선 관심 '전고체 배터리' 삼성SDI 확 키우나,뉴스1,20210209,https://www.news1.kr/articles/?4206603
"삼성SDI, 설 연휴 이후 파업 추진하나…삼성 노조 첫 사례 ‘주목’",조선비즈,20210210,https://biz.chosun.com/site/data/html_dir/2021/02/10/2021021001737.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"삼성전기-SDI, 더 깊숙하게 밟는 성장 페달",미디어펜,20210211,http://www.mediapen.com/news/view/600666
"""협력사 물품대금 조기 지급""…삼성·LG, 상생 앞장선다",이데일리,20210212,https://n.news.naver.com/article/018/0004851332?sid=101
고공행진 중 삼성SDIㆍLG화학 등 배터리 대형주...구정 이후도 뛴다,이투데이,20210213,https://www.etoday.co.kr/news/view/1993288
"""삼성SDI 사내기자단, 생생한 정보라면 어디든 간다""",뉴시스,20210214,https://n.news.naver.com/article/003/0010342733?sid=101
배터리소송 LG화학 이겼는데…삼성SDI '방긋',매일경제,20210215,https://n.news.naver.com/article/009/0004749245?sid=101
LG화학·삼성SDI 하락…SK이노베이션 나홀로 강세,포인트데일리,20210216,http://www.thekpm.com/view.php?ud=20210216183953805642ef4e12e4_17
"LG엔솔, 중국 제외 글로벌 배터리 시장 1위… 삼성·SK는 3·4위",머니S,20210217,http://moneys.mt.co.kr/news/mwView.php?no=2021021713518064311
LG화학 주춤한 사이…부상하는 삼성SDI,아시아경제,20210218,https://n.news.naver.com/article/277/0004849911?sid=101
"삼성전자, 현대엠엔소프트 등, 주요 대기업 상반기 경력 채용",한국대학신문,20210219,http://news.unn.net/news/articleView.html?idxno=504782
2월 경력 채용 활발...삼성전자 삼성SDI 카카오페이 모집,아주경제,20210220,http://m.kr.ajunews.com/view/20210220003939991
전기차배터리 경쟁사들 혼란 속에 주목받는 삼성SDI의 '조용한 질주',업다운뉴스,20210221,http://www.updownnews.co.kr/news/articleView.html?idxno=228493
"삼성전자, 8년만에 가전공장 고졸 신입 채용",이데일리,20210222,http://www.edaily.co.kr/news/newspath.asp?newsid=04611686628953144
"삼성SDI, '전기차 배터리' 헝가리 공장 증설에 9400억원 투자",아시아경제,20210223,https://view.asiae.co.kr/article/2021022319310655140
"삼성SDI, 헝가리 2공장 투자 시동… '캐파 경쟁' 가세",머니투데이,20210224,http://news.mt.co.kr/mtview.php?no=2021022411522289346
"""제품 생산부터 폐기물 관리까지""..삼성SDI, 환경영향 최소화",이데일리,20210225,http://www.edaily.co.kr/news/newspath.asp?newsid=01377606628954128
"삼성SDI 주가 4%대 하락, 삼성전기 3%대 삼성SDS 2%대 떨어져",비즈니스포스트,20210226,http://www.businesspost.co.kr/BP?command=article_view&num=219377
"삼성SDI 자동차배터리, 1분기 흑자전환 ‘눈앞’[TNA]",헤럴드경제,20210227,http://news.heraldcorp.com/view.php?ud=20210227000089
"'삼성·SK·LG' 배터리 3사, 유럽서 생산능력 확대 가속화",데일리한국,20210228,http://m.hankooki.com/m_dh_view.php?m=&WM=dh&WEB_GSNO=6835736&s_ref=nv
"삼성SDI, 헝가리 車배터리공장 첫 흑자…매출 3배 껑충",뉴스1,20210301,https://n.news.naver.com/article/421/0005193596?sid=101
"[넘버스]삼성SDI, '유효세율 2%'의 비밀...절세로 더 벌고, 세금 덜 낸다",블로터,20210302,http://www.bloter.net/archives/533434
삼성SDI·SK이노베이션 연일 상승세...LG화학 하락세,포인트데일리,20210303,http://www.thekpm.com/view.php?ud=20210303170157244042ef4e12e4_17
삼성SDI “직원 경쟁사 이직 막아라”..대책 마련 나서,이데일리,20210304,https://n.news.naver.com/article/018/0004867708?sid=105
"삼성SDI 삼성SDI 주가 1% 안팎 하락, 삼성전기는 약간 올라",비즈니스포스트,20210305,http://www.businesspost.co.kr/BP?command=article_view&num=220362
폭풍질주 테슬라 갑작스런 급브레이크 600달러 붕괴... LG화학 삼성SDI S...,핀포인트뉴스,20210306,http://www.pinpointnews.co.kr/view.php?ud=202103061845123995861beb2d9d_45
"삼성SDI, 성장세 뚜렷…악재 만난 경쟁사들과 대조",매일일보,20210307,http://www.m-i.kr/news/articleView.html?idxno=803685
"SK이노베이션 폭락, 장기 하락장 가나...삼성SDI·LG화학 하락",포인트데일리,20210308,http://m.thekpm.com/view.php?ud=20210308175326212942ef4e12e4_17
"[단독] 삼성SDI, 中배터리 공장 대규모 증설",매일경제,20210309,http://news.mk.co.kr/newsRead.php?no=226053&year=2021
차세대 배터리 사활건 삼성SDI… R&D만 8000억 '역대 최대',머니S,20210310,http://moneys.mt.co.kr/news/mwView.php?no=2021030917398071121
"""쌀 때 사자""…삼성SDI 8% 등 K-배터리 3형제 '주가 신바람'",매일경제,20210311,http://news.mk.co.kr/newsRead.php?no=234810&year=2021
"[증시] 시장심리 톱5, SK·두산·신한지주·삼성SDI·대우건설",톱스타뉴스,20210312,http://www.topstarnews.net/news/articleView.html?idxno=865167
"""삼성전자우 산 주린이, 주주총회 가도 되나요?""",머니투데이,20210313,https://n.news.naver.com/article/008/0004556611?sid=101
삼성 상반기 대졸 공채 이번 주 시작할 듯…4대 그룹 유일,연합뉴스,20210314,https://n.news.naver.com/article/001/0012258030?sid=102
삼성전자·SDI·전기 등 상반기 신입사원 뽑는다…채용 공고 게재,뉴시스,20210315,http://www.newsis.com/view/?id=NISX20210315_0001370547&cID=13001&pID=13000
폭스바겐의 각형 배터리 선택…삼성SDI 중장기 수혜 전망,뉴스1,20210316,https://www.news1.kr/articles/?4242389
"삼성SDI 주총…전영현 사장 ""성장·내실 다지는 한해로 준비""(종합)",뉴시스,20210317,http://www.newsis.com/view/?id=NISX20210317_0001373468&cID=10401&pID=10400
"삼성SDI, 폭스바겐 악재에도 급등…""반사이익 기대""",머니투데이,20210318,http://news.mt.co.kr/mtview.php?no=2021031809511338968
"신한금투 ""공포보다 냉정 필요...삼성SDI 목표가 90만 유지""",서울경제,20210319,https://www.sedaily.com/NewsView/22JVA5UMLO
"염블리 추천 S-Oil 삼성SDI 매수, 수익은? [한여진의 투자 다이어리]",주간동아,20210320,https://weekly.donga.com/3/all/11/2512321/1
"전기차 배터리 작동 원리…""삼성SDI 배터리는 다르다""",아시아경제,20210321,https://n.news.naver.com/article/277/0004869242?sid=101
"삼성전자도 임금인상률 고심 중…노조 ""10% 인상 요구할 것""",연합뉴스,20210322,http://yna.kr/AKR20210322122600003?did=1195m
"삼성SDI, 헝가리 '각형 배터리' 생산라인 두 배 증설…""유럽 시장 주도권...",전자신문,20210323,http://www.etnews.com/20210323000217
"삼성SDI 주가 4거래일 만에 반등, 삼성전기 상승 삼성SDS 하락",비즈니스포스트,20210324,http://www.businesspost.co.kr/BP?command=article_view&num=223237
"최고가 찍고 22% '뚝'…삼성SDI, 저가매수 기회?[분석+]",한국경제,20210325,https://www.hankyung.com/finance/article/2021032467886
삼성전자 임금 7.5% 올린다,매일경제,20210326,https://n.news.naver.com/article/009/0004769994?sid=101
"삼성SDI, 주간 공매도 6517건 발생…주가 변동과 공매 잔고는?",핀포인트뉴스,20210327,http://www.pinpointnews.co.kr/view.php?ud=202103271536374611f090c8dbcb_45
"""성장주 보다 가치주""...삼성증권 주간 추천종목 발표",글로벌이코노믹,20210328,http://www.g-enews.com/ko-kr/news/article/news_all/202103280910359781edf69f862c_1/article.html
"캠시스, 삼성SDI 배터리 장착 ‘쎄보-C SE’ 사전예약",브릿지경제,20210329,http://m.viva100.com/view.php?key=20210329010008229
"모베이스전자, 삼성SDI와 900억 규모 전기차 배터리 모듈 공급",서울경제,20210330,https://www.sedaily.com/NewsView/22K0CY8HE8
"삼성SDI·BMW·볼보·구글 ""심해 광물 채굴 중단해야""",지디넷코리아,20210331,https://n.news.naver.com/article/092/0002217765?sid=105
"'각형 배터리 등에 업고'…삼성SDI, 올해 사상 최대 실적 도전",이데일리,20210401,http://www.edaily.co.kr/news/newspath.asp?newsid=04050806629011856
삼성SDI는 배터리 사업에 올인 안한다?,조선일보,20210402,https://www.chosun.com/economy/tech_it/2021/04/02/355LIJDBQRD4RHVSUYB7GHQVGQ/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
'양보다 질' 삼성SDI의 조용한 진격,뉴스1,20210403,https://www.news1.kr/articles/?4262287
[카운트머니] K배터리 탑픽 ‘삼성SDI’ 거론되는 이유 [김현수 하나금투 선임연구원],SBS Biz,20210404,https://n.news.naver.com/article/374/0000239568?sid=101
"삼성SDI 공매도 대폭발, 이틀간 1천주 돌파...공매 잔고도 증가",핀포인트뉴스,20210405,http://www.pinpointnews.co.kr/view.php?ud=20210405063335515cd1e7f0bdf_45
"삼성SDI 2% 가까이 하락, 삼성SDS 삼성전기도 떨어져",비즈니스포스트,20210406,https://www.businesspost.co.kr/BP?command=article_view&num=225387
"삼성SDI 노사, 임금 7％ 올리기로 합의…삼성전자 인상률 고려",조선비즈,20210407,https://n.news.naver.com/article/366/0000697627?sid=105
삼성SDI도 임금 ‘역대급 인상’···평균 7% 올린다,서울경제,20210408,https://n.news.naver.com/article/011/0003894298?sid=101
"삼성 전자계열사들, '맏형' 따라 줄줄이 7％대 임금인상(종합)",연합뉴스,20210409,https://n.news.naver.com/article/001/0012318902?sid=101
2차전지 대표주 LG화학·삼성SDI 상승...SK이노베이션 하락,포인트데일리,20210410,http://m.thekpm.com/view.php?ud=2021041017450879787addc4692d_17
"[소부장 유망기업탐방] 고객사 늘리는 유일에너테크, SK이노 이어 삼성...",디지털데일리,20210411,http://www.ddaily.co.kr/news/article.html?no=212153
"[단독] 삼성SDI·현대차, 차세대 원통형 배터리 협력",전자신문,20210412,http://www.etnews.com/20210412000154
"'제2 테슬라' 리비안 전기트럭, 삼성SDI 배터리 달고 달린다",매일경제,20210413,http://news.mk.co.kr/newsRead.php?no=354960&year=2021
`제2의 테슬라`에 현대차까지…삼성SDI 주가 달리나 [박해린의 뉴스&마...,한국경제TV,20210414,http://news.wowtv.co.kr/NewsCenter/News/Read?articleId=A202104140338&t=NNv
"삼성SDI 공매도 폭발, 3일간 1200주 돌파…공매 잔고는 감소",핀포인트뉴스,20210415,http://www.pinpointnews.co.kr/view.php?ud=202104150728469470cd1e7f0bdf_45
[Who Is ?] 전영현 삼성SDI 대표이사 사장,비즈니스포스트,20210416,https://www.businesspost.co.kr/BP?command=article_view&num=227097
"코스피, 개인 사자에 소폭 상승…네이버, LG화학, 삼성바이오로직스, 현대차, 기아 등 상승 vs 삼성전자, 카카오, 삼성SDI, 셀트리온 등 하락 vs SK이노...",이코노뉴스,20210417,http://m.econonews.co.kr/news/articleView.html?idxno=168141
"삼성SDI, 맞춤형 솔루션으로 존재감 넓힌다",매일일보,20210418,http://www.m-i.kr/news/articleView.html?idxno=819790
리밸런싱 나선 기관···삼바·삼성SDI·기아 담는다,서울경제,20210419,https://n.news.naver.com/article/011/0003899248?sid=101
"삼성SDI 공매도 폭발, 3일간 4백주 돌파…공매 잔고도 늘어",핀포인트뉴스,20210420,http://www.pinpointnews.co.kr/view.php?ud=202104200808228769cd1e7f0bdf_45
"삼성SDI 공매도 급감, 3일간 1백주 안팎…공매 잔고는 늘어",핀포인트뉴스,20210421,http://www.pinpointnews.co.kr/view.php?ud=20210421080459337cd1e7f0bdf_45
"BMW ""전고체배터리 도입""…삼성SDI와 또 손잡나 촉각",매일경제,20210422,http://news.mk.co.kr/newsRead.php?no=390350&year=2021
"삼성SDI 공매도 급감, 3일간 569주…공매 잔고도 줄어",핀포인트뉴스,20210423,http://www.pinpointnews.co.kr/view.php?ud=202104230818399843cd1e7f0bdf_45
"실적 발표 앞둔 삼성SDI ""2분기에는 더 좋아진다""",뉴스1,20210424,https://www.news1.kr/articles/?4284948
"전고체 배터리 개발 경쟁 본격화…삼성SDI, '게임 체인저' 꿈꾼다",아시아경제,20210425,https://view.asiae.co.kr/article/2021042514005043264
'확정된 바 없다지만'...삼성SDI 美 공장 투자설 나오는 이유 셋,머니투데이,20210426,http://news.mt.co.kr/mtview.php?no=2021042615440424451
"삼성SDI, 1분기 영업익 1332억 원…전년比 147%↑",더팩트,20210427,http://news.tf.co.kr/read/economy/1857149.htm
"[STOCK] 삼성SDI, 비수기에도 선전… 2분기부터 '계단식 증가'",머니S,20210428,http://moneys.mt.co.kr/news/mwView.php?no=2021042808028060771
삼성SDI 공매도 ‘감소세’…공매 잔고는 늘어,핀포인트뉴스,20210429,http://www.pinpointnews.co.kr/view.php?ud=202104290712586903cd1e7f0bdf_45
삼성SDI 공매도 ‘급증’…공매 잔고는 줄어,핀포인트뉴스,20210430,http://m.pinpointnews.co.kr/view.php?ud=202104300733359711cd1e7f0bdf_45
[카운트머니] 삼성SDI 배터리 흑자의 재무적 고찰 [2020년 사업보고서],SBS Biz,20210501,https://n.news.naver.com/article/374/0000242866?sid=101
"삼성家 이서현, 삼성공익재단에 3억원 기부",조선비즈,20210502,https://biz.chosun.com/industry/industry_general/2021/05/02/7G2VGSXNGZC33I645MYG6DZJHE/?utm_source=naver&utm_medium=original&utm_campaign=biz
LG엔솔 2위·SDI 5위·SK이노 6위…전기차 배터리 3사 세계시장 성장세 ...,뉴시스,20210503,http://www.newsis.com/view/?id=NISX20210503_0001428092&cID=13001&pID=13000
LG엔솔 2위·SDI 5위·SK이노 6위…전기차 배터리 3사 세계시장 성장세 지속(종합),뉴시스,20210504,https://n.news.naver.com/article/003/0010480642?sid=101
이재용 無노조 경영 폐기 선언 후 新노사문화 정립 노력,이데일리,20210505,https://n.news.naver.com/article/018/0004921374?sid=101
삼성SDI 공매도 ‘8600주’…과열종목 미지정에 꾸준한 공매도,핀포인트뉴스,20210506,http://www.pinpointnews.co.kr/view.php?ud=202105060758552349cd1e7f0bdf_45
4대그룹 유일 '대졸 공채' 삼성 GSAT…이번주말 온라인 진행,이데일리,20210507,http://www.edaily.co.kr/news/newspath.asp?newsid=02318966629046624
"삼성 온라인 필기시험 GSAT 첫날…""난이도 대체로 무난"" 평가",연합뉴스,20210508,http://yna.kr/AKR20210508031200003?did=1195m
삼성 상반기 공채 필기시험 마무리… “난이도 평이”,조선비즈,20210509,https://n.news.naver.com/article/366/0000714002?sid=101
"삼성SDI, 美 전기차 스타트업 리비안에 원통형 ‘2170 배터리’ 납품",헤럴드경제,20210510,http://news.heraldcorp.com/view.php?ud=20210510000172
삼성SDI 공매도 ‘5605주’…거래금액 ‘109억→36억’ 급감,핀포인트뉴스,20210511,http://www.pinpointnews.co.kr/view.php?ud=202105110739345552cd1e7f0bdf_45
"삼성SDI 투자 양극재 합작사, 포항 2공장 건설한다",전자신문,20210512,https://n.news.naver.com/article/030/0002944324?sid=105
삼성SDI 공매도 ‘2.9만주’…공매 거래금액 ‘187억’ 돌파,핀포인트뉴스,20210513,http://m.pinpointnews.co.kr/view.php?ud=202105130800306352cd1e7f0bdf_45
"삼성디스플레이 노조, 결국 파업 수순..쟁의권 얻었다",이데일리,20210514,http://www.edaily.co.kr/news/newspath.asp?newsid=02692886629048920
삼성의 통 큰 사회환원에 가려진 이야기들,경향신문,20210515,https://n.news.naver.com/article/032/0003074384?sid=102
"삼성SDI·LG엔솔, 국내 ESS시장 축소에 美 공략",파이낸셜뉴스,20210516,http://www.fnnews.com/news/202105160221232011
"“파업하겠다”..삼성디스플레이, 역사적 첫 파업 돌입할까?",이데일리,20210517,http://www.edaily.co.kr/news/newspath.asp?newsid=03755606629049904
"SK하이닉스·카카오·삼성SDI, 분기마다 이익 늘어난다",서울경제,20210518,https://www.sedaily.com/NewsView/22MEQSI2B3
"'급식 일감몰아주기' 삼성, 자진시정 신청…공정위 수용할까",뉴스1,20210519,https://www.news1.kr/articles/?4310984
"LG-GM·SK-포드, 美에 전기차 배터리 합작 공장 설립. 삼성SDI는?",엠투데이,20210520,http://www.autodaily.co.kr/news/articleView.html?idxno=427581
삼성 흔드는 구내식당 밥값다툼…공정위는 왜 미전실을 겨냥했나,이데일리,20210521,https://n.news.naver.com/article/018/0004935164?sid=101
[표]코스피 외국인 순매수 상위 종목…기아·카카오·NAVER·SK텔레콤·삼성SDI,스마트에프엔,20210522,http://m.smartfn.co.kr/view.php?ud=20210521171455637137c00c6b22_46
[코스피] 외국인 순매수 TOP5 기아·카카오·NAVER·SK텔레콤·삼성SDI,포인트데일리,20210523,http://www.thekpm.com/view.php?ud=2021052317152640087addc4692d_17
K배터리 美 동맹 행보 속… ‘조용한’ 삼성SDI,세계일보,20210524,http://www.segye.com/content/html/2021/05/24/20210524513792.html?OutUrl=naver
"삼성SDI ""완성차와 전고체 배터리 협업""",파이낸셜뉴스,20210525,http://www.fnnews.com/news/202105251807291594
"삼성SDI ""완성차와 전고체 배터리 협업 논의""",파이낸셜뉴스,20210526,http://www.fnnews.com/news/202105251323599217
"美 배터리 확대 열기에도 '조용한' 삼성SDI, 숨겨진 전략은",아시아투데이,20210527,http://m.asiatoday.co.kr/kn/view.php?key=20210526010014220
"삼성SDI, 올 '영업익 1조' 찍고 '미국행 전기차' 올라타나",뉴데일리,20210528,http://biz.newdaily.co.kr/site/data/html/2021/05/28/2021052800010.html
"[위클리 e뉴스] 글로벌 '배터리 동맹'서 빠진 삼성SDI, 홀로서기 괜찮나...",이뉴스투데이,20210529,http://www.enewstoday.co.kr/news/articleView.html?idxno=1482951
"삼성SDI가 납품하는 '제2의 테슬라', 기업가치 80조 가능할까",서울경제,20210530,https://www.sedaily.com/NewsView/22MK9601H0
"삼성SDI, 외국계 매도 리포트에 휘청…시총 2조 증발",매일경제,20210531,https://n.news.naver.com/article/009/0004801903?sid=101
"LG엔솔·삼성SDI·SK이노, 中 배터리 업계 약진 속에 견조한 성장 보여",뉴스투데이,20210601,https://www.news2day.co.kr/article/20210601500235
"""팔아라"" 외국계 리포트, LG화학·삼성SDI '뚝' 中 CATL '쑥'",머니투데이,20210602,http://news.mt.co.kr/mtview.php?no=2021060112560169680
"공정위, 삼성웰스토리 부당지원 '자진시정' 신청 기각",연합뉴스,20210603,http://yna.kr/AKR20210603103200002?did=1195m
삼성SDI 공매도 급감…공매 거래금액 3분의1로 줄어,핀포인트뉴스,20210604,http://www.pinpointnews.co.kr/view.php?ud=202106040815357970cd1e7f0bdf_45
"공정위, 삼성 ""급식 일감 몰아주기 2000억 자진시정안 기각""",더퍼블릭,20210605,http://thepublic.kr/news/newsview.php?ncode=1065577575546496
'일러스트부터 실전사격까지'...삼성SDI 임직원 이색 취미 눈길,파이낸셜뉴스,20210606,https://n.news.naver.com/article/014/0004651878?sid=101
삼성SDI ‘일상 다반사’ 캠페인,국민일보,20210607,http://news.kmib.co.kr/article/view.asp?arcid=0924194978&code=11151400&cp=nv
"삼성SDI, '인터배터리 2021' 참가",연합뉴스,20210608,http://yna.kr/PYH20210608030200003?did=1196m
"삼성SDI ""美 진출 검토""",아시아경제,20210609,https://view.asiae.co.kr/article/2021060919244115647
"[단독]삼성SDI, 스스로 불끄는 ESS 또 진화…하반기 출시",머니투데이,20210610,https://n.news.naver.com/article/008/0004600154?sid=101
"[빅데이터MSI]시장심리 톱5, 네이버·LG유플러스·GS·LG디스플레이·삼성SDI",뉴시스,20210611,https://n.news.naver.com/article/003/0010546135?sid=101
"삼성SDI, ESS화재 예방대책 다시 세운다",이투뉴스,20210612,http://www.e2news.com/news/articleView.html?idxno=233486
삼성SDI 차세대전지 양산 임박…연내 BMW공급,매일경제,20210613,http://news.mk.co.kr/newsRead.php?no=570819&year=2021
"삼성SDI, 美 진출 가능성↑…예상 시나리오는",아이뉴스24,20210614,http://www.inews24.com/view/1375995
"LG엔솔, 中 제외 세계 전기차 시장서 1위… 삼성·SK도 고성장",조선비즈,20210615,https://biz.chosun.com/industry/company/2021/06/15/AMKNGKXYSFCUBCXCQBQ7VP7XJI/?utm_source=naver&utm_medium=original&utm_campaign=biz
"""영국, 삼성·LG 등 6개사와 전기차배터리 공장 설립 협상""(종합)",연합뉴스,20210616,https://n.news.naver.com/article/001/0012464826?sid=104
삼성SDI 공매도 대폭 줄어…주가는 강세,핀포인트뉴스,20210617,http://m.pinpointnews.co.kr/view.php?ud=202106170758564464cd1e7f0bdf_45
"삼성SDI, 실적방향성 확고…자동차전지 이익 주도 -키움",이데일리,20210618,http://www.edaily.co.kr/news/newspath.asp?newsid=01348086629083032
"삼성SDI, 2분기 자동차전지 흑자전환에 주목",헤럴드경제,20210619,http://news.heraldcorp.com/view.php?ud=20210619000053
"[단독]삼성SDI, 日 장악한 포토레지스트 독자개발 나선다",서울경제,20210620,https://www.sedaily.com/NewsView/22NPLL47ZF
"삼성SDI, 2분기 전기차 배터리 첫 흑자 전망... 연 1조원 영업익 보인다",조선비즈,20210621,https://n.news.naver.com/article/366/0000735887?sid=101
[스톡+ 데일리 픽] 오늘(22일)의 추천주는 현대위아·삼성SDI,위키트리,20210622,https://m.wikitree.co.kr/articles/661329
"한화, 삼성 보유 한화종합화학 지분 1조에 인수 '빅딜' 종료",파이낸셜뉴스,20210623,http://www.fnnews.com/news/202106231637407596
웰스토리 부당지원 삼성에 2천300억 과징금…최지성 고발,연합뉴스,20210624,https://n.news.naver.com/article/001/0012481249?sid=101
"시민단체 7곳 ""공정위, 삼성웰스토리 부당지원 추가 고발해야""",매일경제,20210625,http://news.mk.co.kr/newsRead.php?no=615619&year=2021
"[넘버스]삼성웰스토리 '수의계약' 논란, 삼성패밀리 챙긴 돈 '894억원'",블로터,20210626,https://n.news.naver.com/article/293/0000035286?sid=105
"삼성전자, 상반기 동학개미 순매수 1위... 수익률은 ‘마이너스’",조선비즈,20210627,https://biz.chosun.com/stock/finance/2021/06/27/3UJLCMG245FAZBL7NLEWSEJMA4/?utm_source=naver&utm_medium=original&utm_campaign=biz
중기중앙회-삼성 손잡고 300개사 제조현장 경쟁력 높인다,중소기업뉴스,20210628,http://www.kbiznews.co.kr/news/articleView.html?idxno=83185
K-배터리 3인방 2Q 실적···삼성SDI '나홀로 흑자'?,머니투데이,20210629,http://news.mt.co.kr/mtview.php?no=2021062817370385453
"'창립 51주년' 앞둔 삼성SDI, 배터리 사업 글로벌 선도 '잰걸음'",머니S,20210630,http://moneys.mt.co.kr/news/mwView.php?no=2021063014408067498
"삼성SDI, 창립 51주년..""초격차 기술로 품질·안전성 확보""",파이낸셜뉴스,20210701,http://www.fnnews.com/news/202107011324582537
"삼성전자 영업익 11조 예상..""주가는 당분간 횡보"" [차트로 보는 증시]",한국경제TV,20210702,https://n.news.naver.com/article/215/0000969295?sid=101
"[주간 추천주] 친환경차 주목 ""삼성SDI·SK이노 수혜 기대""",아이뉴스24,20210703,http://www.inews24.com/view/1382097
"2분기 K배터리 전망…""삼성SDI 흑자 전환, SK이노 최대 매출""",연합뉴스,20210704,http://yna.kr/AKR20210703043900003?did=1195m
"문승욱, 삼성SDI·유니스트 방문 ""2차전지 성장 지원""",파이낸셜뉴스,20210705,http://www.fnnews.com/news/202107050954239901
"삼성SDI, 하반기 실적 개선 기대감에 3%대 강세",머니투데이,20210706,https://n.news.naver.com/article/008/0004612215?sid=101
[단독]삼성SDI도 韓美배터리 동맹 합류… 3조원대 美공장 건설 추진,동아일보,20210707,https://www.donga.com/news/article/all/20210707/107824687/1
"정부, 5년 간 3,000억 푼다지만···삼성SDI 작년 R&D 비용 절반 수준",서울경제,20210708,https://www.sedaily.com/NewsView/22OU0MTEF4
"스텔란티스, 전기차에 올인..삼성SDI와 합작 가능성",파이낸셜뉴스,20210709,http://www.fnnews.com/news/202107090859383373
삼성·SK·LG 모두 미국에 ‘배터리 깃발’ 꽂는다,서울신문,20210710,https://www.seoul.co.kr/news/newsView.php?id=20210710500006&wlog_tag3=naver
"""형보다 나은 아우?"" 삼성전자 내다판 큰손들…SDI엔 3000억 러브콜",매일경제,20210711,http://news.mk.co.kr/newsRead.php?no=667334&year=2021
삼성SDI-스텔란티스 합작 가능성… ‘K배터리’ 中 추격 본격화,국민일보,20210712,http://news.kmib.co.kr/article/view.asp?arcid=0924200244&code=11151400&cp=nv
