제목,언론사,날짜,링크
기아차 2년 연속 인기게임 ‘LOL’ 후원키로,세계일보,20200123,http://www.segye.com/content/html/2020/01/22/20200122509482.html?OutUrl=naver
"기아차 초록여행, 장애인 가정 귀성길 지원",파이낸셜뉴스,20200124,http://www.fnnews.com/news/202001241250261719
[車시장 무한경쟁①] 현대기아차 단역에서 주연 된 '하이브리드',더팩트,20200125,http://news.tf.co.kr/read/economy/1777648.htm
"현대기아차, 작년 전기차 판매 글로벌 5위",전자신문,20200126,http://www.etnews.com/20200126000017
"[단독] ""주문 쏟아지는데…"" 현대기아車 증산 속앓이",매일경제,20200127,http://news.mk.co.kr/newsRead.php?no=84552&year=2020
[단독] 현대·기아차 中 주재원 가족 29일까지 전원 귀국 조치…주재원...,매일경제,20200128,http://news.mk.co.kr/newsRead.php?no=86536&year=2020
"하나금투 ""현대기아차, 신종코로나로 생산 차질은 없을듯""",연합뉴스,20200129,http://yna.kr/AKR20200129029600008?did=1195m
"현대·기아·쌍용, 중국 車부품기업 가동중단에 생산차질...""우한폐렴 여...",전자신문,20200130,http://www.etnews.com/20200130000401
"'신종 코로나' 공포 현대·기아차도 여파…""주말 특근도 취소""",뉴스1,20200131,http://news1.kr/articles/?3830202
"'777' 잭팟 터질까… 기아차, 3총사에 거는 기대",머니S,20200201,http://moneys.mt.co.kr/news/mwView.php?no=2020013115358047170
"현대·기아차 5개 주력모델, 미국서 최고가성비車 뽑혀",매일경제,20200202,http://news.mk.co.kr/newsRead.php?no=106226&year=2020
"[단독] 기아차, 화성·광주공장 감산 돌입",매일경제,20200203,http://news.mk.co.kr/newsRead.php?no=107529&year=2020
기아차 4세대 쏘렌토 티저 공개,부산일보,20200204,http://www.busan.com/view/busan/view.php?code=2020020415222740636
"[단독] 기아차, ‘쏘넷·카니발’로 ‘셀토스 대박’ 잇는다",세계일보,20200205,http://www.segye.com/content/html/2020/02/05/20200205511975.html?OutUrl=naver
"기아차, '기아 레드 멤버스 신용카드 에디션2' 출시",뉴시스,20200206,http://www.newsis.com/view/?id=NISX20200206_0000910129&cID=13001&pID=13000
현대차 공장 오늘 대부분 멈춘다…기아차도 10일 중단,연합뉴스,20200207,http://yna.kr/AKR20200206174100003?did=1195m
기아차 이끄는 K시리즈 열풍…K5 49개월만에 판매 신기록,아시아경제,20200208,https://view.asiae.co.kr/article/2020020812221214535
현대기아차 10일 전면 생산중단…중국 부품조달 아직 불안정,연합뉴스,20200209,http://yna.kr/AKR20200208034600003?did=1195m
"현대·기아차 내일부터 생산재개…""중국서 부품 들어온다""",연합뉴스,20200210,http://yna.kr/AKR20200210057000003?did=1195m
"기아차, 76% 잔가보장 전기차 구매프로그램 출시",뉴시스,20200211,http://www.newsis.com/view/?id=NISX20200211_0000914774&cID=13001&pID=13000
"현대기아차, 美스타트업 카누와 전기차 플랫폼 개발 협력",연합뉴스,20200212,http://yna.kr/AKR20200212039800003?did=1195m
출근하는 기아차 근로자,연합뉴스,20200213,http://yna.kr/PYH20200213216900054?did=1196m
현대·기아차 17종 美서 ‘가장 안전한 차’… 글로벌 최다,조선비즈,20200214,https://biz.chosun.com/site/data/html_dir/2020/02/14/2020021401221.html?utm_source=naver&utm_medium=original&utm_campaign=biz
기아차 결국 ‘셧다운’ 연장… 부품 공급 여전히 불안정,서울신문,20200215,https://www.seoul.co.kr/news/newsView.php?id=20200215500001&wlog_tag3=naver
'도요타 쫓는 기아차'…한국 전기차·배터리 모두 날았다,노컷뉴스,20200216,https://www.nocutnews.co.kr/news/5289694
확 바뀐 ‘신형 쏘렌토’ 내달 출시…기아차 막판 담금질,이데일리,20200217,http://www.edaily.co.kr/news/newspath.asp?newsid=03985206625671504
"기아차, 내년 고성능 전기차 내놓나",오토타임즈,20200218,http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=09&c1=09&c2=09&c3=00&nkey=202002171702371
"기아차, 4세대 쏘렌토 사전계약 시작…디젤 3천70만원부터",연합뉴스,20200219,http://yna.kr/AKR20200219038700003?did=1195m
'2020년 올해의 차' 기아차 K5,서울경제,20200220,https://www.sedaily.com/NewsView/1YYZWL6ANJ
박한우 기아차 사장 “쏘렌토 사전계약 1만8800대…사상 최대”,이데일리,20200221,http://www.edaily.co.kr/news/newspath.asp?newsid=02072966625672816
"사전계약 新기록 기아차 쏘렌토, '세제혜택 제외' 위기 딛고 달릴까",아시아경제,20200222,https://view.asiae.co.kr/article/2020022117513603328
"기아차 광주공장 노사, 복지시설에 4천만원 후원",뉴스1,20200223,http://news1.kr/articles/?3850485
"현대·기아차, 신입사원 면접 연기···서초구 본사 등 외부인 출입금...",서울경제,20200224,https://www.sedaily.com/NewsView/1YZ1PS1PC0
"기아차 엑씨드, 폴란드 '올해의 차' 선정",뉴시스,20200225,http://www.newsis.com/view/?id=NISX20200225_0000932053&cID=13001&pID=13000
"기아차, 위기순간에 편지로 임직원과 소통..박한우 ""PLAN S 박차""",이데일리,20200226,http://www.edaily.co.kr/news/newspath.asp?newsid=03302966625674456
기아차 15년 연속 판매왕 정송주 부장…누적 6535대 팔아,뉴시스,20200227,http://www.newsis.com/view/?id=NISX20200227_0000934070&cID=13001&pID=13000
"현대·기아차, 코로나19에 '제네바모터쇼' 최소운영",뉴시스,20200228,http://www.newsis.com/view/?id=NISX20200228_0000935940&cID=13001&pID=13000
가성비에 가심비까지…기아차 셀토스 소형SUV 왕좌 수성 저력,미디어펜,20200229,http://www.mediapen.com/news/view/504340
"기아차 566대 판 정송주 영업부장, 판매왕 선정",헤럴드경제,20200301,http://news.heraldcorp.com/view.php?ud=20200301000188
"기아차, 2월 전세계 18만7844대 판매…전년비 5.% 감소",전자신문,20200302,http://www.etnews.com/20200302000331
코로나 충격에 현대기아차 2월 중국 도매판매 95% 감소,연합뉴스,20200303,http://yna.kr/AKR20200303098900003?did=1195m
현대기아차 2월 美 판매 10만대 넘겼다...SUV 전성시대,머니투데이,20200304,http://news.mt.co.kr/mtview.php?no=2020030409244012761
3월 기아차 K9 구매하면 '3%할인·1%금리·안마의자 구독' 혜택,뉴시스,20200305,http://www.newsis.com/view/?id=NISX20200305_0000943410&cID=13001&pID=13000
"기아차, 쏘렌토 하이브리드 稅혜택 보장",서울경제,20200306,https://www.sedaily.com/NewsView/1Z03FIY56G
기아차 쏘렌토 하이브리드 세제 혜택 전액 부담한다,세계일보,20200307,http://www.segye.com/content/html/2020/03/06/20200306512529.html?OutUrl=naver
美·印서 씽씽···'형님' 현대차 쫓는 '아우' 기아차,서울경제,20200308,https://www.sedaily.com/NewsView/1Z04CKQNC1
"르노삼성 XM3, 사전계약서 기아 셀토스 제쳐",디지털투데이,20200309,http://www.digitaltoday.co.kr/news/articleView.html?idxno=225502
"기아차, 60대 이상 '액티브시니어'에 안전운전 지원금",뉴시스,20200310,http://www.newsis.com/view/?id=NISX20200310_0000949233&cID=13001&pID=13000
"현대·기아차, 코로나19 美 확산 ‘노심초사’",디지털타임스,20200311,http://www.dt.co.kr/contents.html?article_no=2020031102109932052003&ref=naver
"기아차 쏘렌토, 17일 '온라인'으로 뜬다",머니투데이,20200312,http://news.mt.co.kr/mtview.php?no=2020031215222828454
"코로나19 확산, LPGA투어 볼빅 파운더스컵-기아 클래식-ANA 인스퍼레이션...",스포츠경향,20200313,http://sports.khan.co.kr/news/sk_index.html?art_id=202003130926003&sec_id=530201&pt=nv
"기아차 니로, 친환경차 인기에 스웨덴 車시장 3위로",아시아경제,20200314,https://view.asiae.co.kr/article/2020031411065616809
"현대·기아차, 상반기 중 사내 스타트업 7개팀 분사...역대 최다 독립",전자신문,20200315,http://www.etnews.com/20200313000096
"현대·기아차, 서비스협력사에 22억 규모 가맹금 지원",뉴시스,20200316,http://www.newsis.com/view/?id=NISX20200316_0000956454&cID=13001&pID=13000
"기아차, 4세대 쏘렌토 출시",연합뉴스,20200317,http://yna.kr/PYH20200317017200013?did=1196m
계약금 없애고 5년 무이자 할부···현대·기아차 '中 반등작전',서울경제,20200318,https://www.sedaily.com/NewsView/1Z08XDCLEP
코로나19에 현대기아차 미국·유럽 공장 멈췄다(종합3보),연합뉴스,20200319,http://yna.kr/AKR20200319036853003?did=1195m
현대·기아차 美·유럽공장도 셧다운… ‘정의선 시대’ 책임경영으로 ...,서울신문,20200320,https://www.seoul.co.kr/news/newsView.php?id=20200320018029&wlog_tag3=naver
글로벌 車시장 ‘C쇼크’…“현대·기아차 판매량 30만대 감소 우려”,헤럴드경제,20200321,http://news.heraldcorp.com/view.php?ud=20200320000732
KIA타이거즈 광주-기아 챔피언스 필드 연습경기 생중계,위키트리,20200322,http://www.wikitree.co.kr/articles/516184
美·유럽·인도공장 '셧다운'…현대·기아차 재택접고 비상경영,뉴시스,20200323,http://www.newsis.com/view/?id=NISX20200323_0000965611&cID=13001&pID=13000
"주총 연 기아차 ""플랜S 가동…'코로나' 사업차질 불가피""",한국경제,20200324,https://www.hankyung.com/economy/article/202003246371g
"[단독]기아차 中 옌청공장, 마스크 생산기지 된다",아시아경제,20200325,https://view.asiae.co.kr/article/2020032516310869086
"기아차, 전기차 구독서비스 최초 출시…니로·쏘울EV 월 87만원",뉴시스,20200326,http://www.newsis.com/view/?id=NISX20200326_0000970851&cID=13001&pID=13000
기아차 담당 사장에 송호성...박한우 사장 물러난다,지디넷코리아,20200327,https://www.zdnet.co.kr/view/?no=20200327142217
기아차 송호성 신임사장 선임,조선일보,20200328,https://news.chosun.com/site/data/html_dir/2020/03/28/2020032800055.html?utm_source=naver&utm_medium=original&utm_campaign=news
글로벌 車업체 긴급 현금확보 나서…현대기아차 내수로 버틴다(종합),연합뉴스,20200329,http://yna.kr/AKR20200328060451003?did=1195m
기아차 담당 사장에 송호성… 현대차그룹 인사,국민일보,20200330,http://news.kmib.co.kr/article/view.asp?arcid=0924130330&code=11151400&cp=nv
"현대·기아차 웨어러블로봇 '벡스', 레드닷 디자인상 수상",뉴시스,20200331,http://www.newsis.com/view/?id=NISX20200331_0000976780&cID=13001&pID=13000
기아차 데이터 공유해 커넥티드카 상품·서비스 개발 지원,연합뉴스,20200401,http://yna.kr/AKR20200401088700003?did=1195m
"현대·기아차, 보증수리 기간 연장…코로나 불이익 없앤다",한국경제,20200402,https://www.hankyung.com/economy/article/202004020118g
"기아차 광주공장 노사, 코로나 극복 헌혈",연합뉴스,20200403,http://yna.kr/AKR20200403067400054?did=1195m
"박지원 ""김원이 후보 '기아차 목포 유치' 공약 무책임""",뉴스1,20200404,https://www.news1.kr/articles/?3896507
현대기아차 3월 중국 판매 -28%…2월 -82%에서 '회복세',연합뉴스,20200405,http://yna.kr/AKR20200405015700003?did=1195m
"""일단 한 달 타보고 결정하세요""…현대기아차, 구매 안심 서비스",아시아경제,20200406,https://view.asiae.co.kr/article/2020040615060339887
"기아차 비대면 AR 체험앱, 닷새만에 1만 다운로드",뉴시스,20200407,http://www.newsis.com/view/?id=NISX20200407_0000985069&cID=13001&pID=13000
현대기아차 ‘신차’ 공세에 맥 못 추는 수입차업계,아이뉴스24,20200408,http://www.inews24.com/view/1256460
"기아차, THE K9 2021년형 출시",매일경제,20200409,http://news.mk.co.kr/newsRead.php?no=371597&year=2020
기아차 준대형 ‘텔루라이드’ 국산차 첫 ‘2020 월드카’ 선정,서울신문,20200410,https://www.seoul.co.kr/news/newsView.php?id=20200410018002&wlog_tag3=naver
한 달을 통째로 날렸다… 하염없이 길어지는 현대·기아차 해외공장 ‘...,서울신문,20200411,https://www.seoul.co.kr/news/newsView.php?id=20200410500217&wlog_tag3=naver
"""수출 뚝 끊겨""… 기아차, 공장 세곳 중단 검토",조선비즈,20200412,https://biz.chosun.com/site/data/html_dir/2020/04/12/2020041201519.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"[단독]기아차, 1.7조원대 '차세대 군용 트럭' 사업 최종 계약",한국경제TV,20200413,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202004130397&t=NN
"""10대 만들면 7대만 팔려"" 또 공장 멈추는 기아차",서울경제,20200414,https://www.sedaily.com/NewsView/1Z1H09ZBJN
"국토부, 현대·기아·벤츠·토요타 4만여대 리콜 실시",서울경제,20200415,https://www.sedaily.com/NewsView/1Z1HHD4FYN
현대·기아차 3월 中 판매 급속회복,서울경제,20200416,https://www.sedaily.com/NewsView/1Z1HYARLPQ
"'인도 셧다운' 후폭풍…기아차, 내수용 셀토스 생산 차질",연합뉴스,20200417,http://yna.kr/AKR20200417140600003?did=1195m
3월 유럽車 시장 '반토막'…현대기아차 점유율은 상승,아시아경제,20200418,https://view.asiae.co.kr/article/2020041722123167098
'제2회 기아자동차 청소년 문학상' 작품 공모전 개최,뉴시스,20200419,http://www.newsis.com/view/?id=NISX20200419_0000998496&cID=13001&pID=13000
"기아차, 2021년형 'K3' 출시…1714만 원부터",더팩트,20200420,http://news.tf.co.kr/read/economy/1790737.htm
"기아차, 꿀잼 유튜브 '캬TV by 기아차' 론칭",뉴스1,20200421,https://www.news1.kr/articles/?3912985
"기아차, 유튜브 마케팅 돌입…'캬TV by 기아자동차' 런칭",뉴시스,20200422,http://www.newsis.com/view/?id=NISX20200421_0001000467&cID=13001&pID=13000
세계 자동차 공장 중단비율 71%.. 현대·기아차 35.3%,파이낸셜뉴스,20200423,http://www.fnnews.com/news/202004231006315426
"현대·기아차, 환경부 주관 '전기화물차 보급 확대 MOU' 체결",더팩트,20200424,http://news.tf.co.kr/read/economy/1791308.htm
글로벌 시상식 휩쓴 기아차 야심작…텔루라이드 한국 첫 ‘세계 올해의...,매경이코노미,20200425,http://news.mk.co.kr/v2/economy/view.php?year=2020&no=430524
"문연 기아차 미국 공장, 차 대신 마스크 생산",서울신문,20200426,https://www.seoul.co.kr/news/newsView.php?id=20200426500087&wlog_tag3=naver
출고 기다리는 기아차,뉴시스,20200427,http://www.newsis.com/view/?id=NISI20200427_0016287422
"현대·기아차, 기후변화 대응 평가서 국내 기업 중 '최고 평가'",더팩트,20200428,http://news.tf.co.kr/read/economy/1791735.htm
"현대·기아차, 제네시스 디자인 이끈 루크 동커볼케 부사장 떠난다",경향신문,20200429,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202004291440011&code=920508
"美국무 ""기아차 美공장, 코로나19 보호장비 생산 대단""",뉴시스,20200430,http://www.newsis.com/view/?id=NISX20200430_0001011083&cID=10101&pID=10100
"기아차, 유럽에서도 실직자 할부금 안받는다",한국일보,20200501,http://www.hankookilbo.com/news/npath/202005010799365531?did=NA
"현대·기아차, 세계 최대 자동차 시장 미국서 기술 경쟁력 입증",메트로신문,20200502,http://www.metroseoul.co.kr/article/20200502500037
현대·기아차 4월 미국시장 판매량 40% 급감,머니투데이,20200503,http://news.mt.co.kr/mtview.php?no=2020050317372178961
현대-기아차 미국 공장 한달 반만에 생산 재개,매일경제,20200504,http://news.mk.co.kr/newsRead.php?no=455832&year=2020
"프로야구 기아-키움전, 광주 주택가 화재로 한때 중단",국민일보,20200505,http://news.kmib.co.kr/article/view.asp?arcid=0014546766&code=61161211&cp=nv
[속보] ‘우려 현실로’ 기아차 4월 판매 41% 감소…해외 반토막,한국경제,20200506,https://www.hankyung.com/economy/article/202005069803g
"기아차, 모하비 더 마스터 '그래비티' 출시",뉴시스,20200507,http://www.newsis.com/view/?id=NISX20200507_0001016185&cID=13001&pID=13000
[단독] ‘코로나19 쇼크’ 기아차 광주2공장 또 멈춘다,헤럴드경제,20200508,http://news.heraldcorp.com/view.php?ud=20200508000063
‘코로나 넉달’ 시총 톱20 흔들… 기아차 밀리고 카카오·엔씨 진입,머니S,20200509,http://moneys.mt.co.kr/news/mwView.php?no=2020050817588045348
"삼성라이온즈, 기아 상대 12대3 대패",매일신문,20200510,https://www.imaeil.com/page/view/2020051014264160651
현대기아차 임직원·노조 코로나 극복 기부,매일경제,20200511,http://news.mk.co.kr/newsRead.php?no=479264&year=2020
"기아차, 3세대 부분변경 ‘모닝 어반’…경차 부활 이끈다(종합)",이데일리,20200512,http://www.edaily.co.kr/news/newspath.asp?newsid=03709686625768264
기아 한화에 2연승,연합뉴스,20200513,http://yna.kr/PYH20200513225400063?did=1196m
"기아차, 대형버스에 10.25인치 AVN 탑재",디지털투데이,20200514,http://www.digitaltoday.co.kr/news/articleView.html?idxno=233950
기아차 멕시코공장 재개 혼선···해외생산 차질빚나,서울경제,20200515,https://www.sedaily.com/NewsView/1Z2REX29O2
"KIA, 기아자동차와 함께 MLB 응원 캠페인",스포티비뉴스,20200516,http://www.spotvnews.co.kr/?mod=news&act=articleView&idxno=356915
"기아차, 친환경 SUV '니로' 국내 판매 10만대 돌파",한국경제,20200517,https://www.hankyung.com/economy/article/2020051763651
"광주은행, 기아타이거즈 우승 기원 금리우대 통장 출시",연합뉴스,20200518,http://yna.kr/AKR20200518113400054?did=1195m
"기아차, 홈런 한 방에 3600만원 날렸지만 ""1도 안 아깝다""",데일리안,20200519,https://www.dailian.co.kr/news/view/891109?sc=Naver
현대차·기아차 이어 제네시스도 車데이터 공개,한국경제,20200520,https://www.hankyung.com/economy/article/202005207591g
"""포스트코로나엔 국가별 맞춤형""… 기아차 '위기극복경영' 기어변속",머니투데이,20200521,http://news.mt.co.kr/mtview.php?no=2020052108442202947
현대기아차·BMW·벤츠·아우디 등 7개사 126개 차종 4만9931대 리콜,매일경제,20200522,http://news.mk.co.kr/newsRead.php?no=524177&year=2020
기아차 광주2공장 모레부터 5일간 휴업,KBS,20200523,http://news.kbs.co.kr/news/view.do?ncd=4453259&ref=A
[100주년 질주 기아차 ㊦] 형만 한 아우 있다…미래차 경쟁력 차곡차곡,아이뉴스24,20200524,http://www.inews24.com/view/1267402
1주일 더…수출 막힌 기아차 광주공장 휴업 연장,한국경제,20200525,https://www.hankyung.com/economy/article/202005253425g
멕시코 자동차 공장 생산 재개…기아차 공장도 재가동,한국경제,20200526,https://www.hankyung.com/economy/article/2020052648737
"[단독]LG화학, 현대·기아車에 전기차 배터리 공급…수조 원대 규모",동아일보,20200527,https://www.donga.com/news/article/all/20200527/101242989/1
"기아차, 'K-스타일 케어+' 프로그램 출시",뉴시스,20200528,http://www.newsis.com/view/?id=NISX20200528_0001039674&cID=13001&pID=13000
"기아차, 6월18일 제34회 한국여자오픈 골프대회 개최",뉴시스,20200529,http://www.newsis.com/view/?id=NISX20200529_0001041154&cID=13001&pID=13000
미니밴 기아차 카니발보다 가족과 함께 타고 싶은 차 1위,이데일리,20200530,http://www.edaily.co.kr/news/newspath.asp?newsid=01394006625774168
기아차 신차 외관 손상 수리 프로그램 출시,광주드림,20200531,http://www.gjdream.com/v2/news/view.html?news_type=203&uid=504949
"기아차, 5월 판매 전년比 32.7% 감소···내수 늘었지만 수출은 아직",서울경제,20200601,https://www.sedaily.com/NewsView/1Z3UX2VRKO
해외 판매 소폭 회복… 현대·기아차 서서히 기지개,문화일보,20200602,http://www.munhwa.com/news/view.html?no=2020060201072139176001
"현대기아차, 미국서 판매회복세..감소폭 전월에 비해 줄어",파이낸셜뉴스,20200603,http://www.fnnews.com/news/202006031311054463
"기아자동차 유천호 명장, 대통령 표창",뉴시스,20200604,http://www.newsis.com/view/?id=NISX20200604_0001048807&cID=10899&pID=10800
"車, C쇼크 탈출?...현대·기아차, 5월 中 판매 11.4%↑ 코로나 이후 처음",서울경제,20200605,https://www.sedaily.com/NewsView/1Z3WROOIP4
"[TF포토] 기아 가뇽, '승리를 향한 투구'",더팩트,20200606,http://news.tf.co.kr/read/photomovie/1796480.htm
기세 오른 현대·기아 전기차...점유율 내연기관차 첫 추월,서울경제,20200607,https://www.sedaily.com/NewsView/1Z3XOFAAH4
기아차 광주 2공장 25일부터 4일간 휴업,연합뉴스,20200608,http://yna.kr/AKR20200608141300054?did=1195m
코로나에도 전기차는 질주…현대·기아차 수출 58% 껑충,연합뉴스,20200609,http://yna.kr/AKR20200608157000003?did=1195m
기아차 임시주총서 송호성 사장 사내이사 선임,더팩트,20200610,http://news.tf.co.kr/read/economy/1796978.htm
기아차 광명공장 직원 1명 확진…6천명 사업장 생산라인 중단,연합뉴스,20200611,http://yna.kr/AKR20200611050100061?did=1195m
기아차 공장·대한통운까지…줄줄이 폐쇄,MBC,20200612,https://imnews.imbc.com/replay/2020/nwtoday/article/5807298_32531.html
광명 기아차 소하리공장 137명 전원 음성 판정,경인일보,20200613,http://www.kyeongin.com/main/view.php?key=20200613010003096
"위기에 강했다···현대·기아차, 글로벌 점유율 高高",서울경제,20200614,https://www.sedaily.com/NewsView/1Z40VQWB81
현대기아차 친환경차 150만대 판매…국내만 50만대,한국경제,20200615,https://www.hankyung.com/economy/article/2020061560827
"기아차, PBV(목적기반차량) 선점 위한 속도전",노컷뉴스,20200616,https://www.nocutnews.co.kr/news/5362122
기아 ‘박전문 트리오’의 짠물 투구…‘맛 좀 볼래?’,한겨레,20200617,http://www.hani.co.kr/arti/sports/baseball/949767.html
"기아차, 구글과 손잡과 AI 기반 차량 매뉴얼 개발",조선비즈,20200618,https://biz.chosun.com/site/data/html_dir/2020/06/18/2020061801258.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"삼성라이온즈, 기아에 1점차 석패",매일신문,20200619,https://www.imaeil.com/page/view/2020061921571541332
"유소연, 기아차 한국여자오픈골프 3라운드서고 12언더파로 단독 선두",브릿지경제,20200620,http://www.viva100.com/main/view.php?key=20200620010004434
기아 김기훈 역투,뉴시스,20200621,http://www.newsis.com/view/?id=NISI20200621_0016417506
현대·기아 전기차 플랫폼 배터리 공급사 LG화학 선정,EBN,20200622,https://www.ebn.co.kr/news/view/1439244?sc=Naver
"현대·기아, 세계 전기차 브랜드 판매량 '톱5' 진입",연합뉴스,20200623,http://yna.kr/AKR20200623061800003?did=1195m
"베일벗은 기아차 '4세대 카니발'…""고급스러운 미니밴""",이데일리,20200624,http://www.edaily.co.kr/news/newspath.asp?newsid=02378006625805000
"미 교통안전국, 기아 소렌토 '전조등 결함여부' 조사",연합뉴스,20200625,http://yna.kr/AKR20200625004400072?did=1195m
[단독] 베이징현대 대표도 교체…현대기아차 中서 명예회복 시동,한국경제,20200626,https://www.hankyung.com/economy/article/202006263102i
기아 신차품질 일반브랜드 부문 6년 연속 1위,미주한국일보,20200627,http://www.koreatimes.com/article/1316843
"기아차, 주말마다 전기차 고객 시승",파이낸셜뉴스,20200628,http://www.fnnews.com/news/202006281325429229
"기아차, 오토큐와 '더 드라이빙 앱 키' 출시",뉴시스,20200629,http://www.newsis.com/view/?id=NISX20200629_0001076071&cID=13001&pID=13000
"현대·기아차, 상용개발담당 부사장에 마틴 자일링어 임명",조선비즈,20200630,https://biz.chosun.com/site/data/html_dir/2020/06/30/2020063002923.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"기아차, 소형 SUV 강자 `2021 셀토스` 출시…1934만원부터",매일경제,20200701,http://news.mk.co.kr/newsRead.php?no=671234&year=2020
"기아차, 코로나 극복 힘쓴 창업기업에 8000만 원 지원",더팩트,20200702,http://news.tf.co.kr/read/economy/1800123.htm
기아차 '따뜻한 도시락' 후원사업…5천만원 기부,연합뉴스,20200703,http://yna.kr/PYH20200703139800054?did=1196m
[KLPGA]대만출신 첸유주 홀인원 기록…기아차 K9 획득,뉴시스,20200704,http://www.newsis.com/view/?id=NISX20200704_0001083840&cID=10504&pID=10500
기아차 광주공장 따뜻한 도시락 사업 후원,광주드림,20200705,http://www.gjdream.com/news/articleView.html?idxno=600860
"'쓴만큼 보험료' 캐롯손보, 현대·기아차에 측정장치 없이 이용",연합뉴스,20200706,http://yna.kr/AKR20200706037100002?did=1195m
"기아차, 2030세대 위한 구매 프로그램 ‘스타트 플랜’ 출시",엑스포츠뉴스,20200707,http://xtorque.xportsnews.com/?ac=article_view&entry_id=1296344
車매매연합회 '현대·기아차 중고차 판매 시장 진출 시도' 규탄,중소기업뉴스,20200708,http://news.kbiz.or.kr/news/articleView.html?idxno=69807
"기아차, 쏘렌토 하이브리드 계약 재개",파이낸셜뉴스,20200709,http://www.fnnews.com/news/202007090916534146
"기아차, 대학생 서포터즈 '레드 크리에이터' 3기 모집",뉴시스,20200710,http://www.newsis.com/view/?id=NISX20200710_0001090605&cID=13001&pID=13000
"현대 싼타페 vs 기아 쏘렌토, 어떤 차 살까?",조선비즈,20200711,https://biz.chosun.com/site/data/html_dir/2020/07/10/2020071003062.html?utm_source=naver&utm_medium=original&utm_campaign=biz
현대·기아차 상반기 친환경차 판매 36% ↑…수소전기차 인기,조선비즈,20200712,https://biz.chosun.com/site/data/html_dir/2020/07/12/2020071200229.html?utm_source=naver&utm_medium=original&utm_campaign=biz
