제목,언론사,날짜,링크
"크래프톤, '2024 PWS 페이즈 1' 개최",게임톡,20240322,https://www.gametoc.co.kr/news/articleView.html?idxno=80204
[유안타證 주간추천주]크래프톤·SK하이닉스·필옵틱스,이데일리,20240323,http://www.edaily.co.kr/news/newspath.asp?newsid=01190646638826272
"게임사 보릿고개…""월급·R&D 투자도 줄였다""",한국경제,20240324,https://www.hankyung.com/article/202403242194i
"크래프톤, '다크앤다커 모바일' 첫 베타 테스트 4월 24일 시작",뉴스1,20240325,https://www.news1.kr/articles/5361530
"'글로벌 350개 게임사' 관찰한 크래프톤, M&A 나선다",블로터,20240326,https://www.bloter.net/news/articleView.html?idxno=614006
"크래프톤, 장병규 의장·김창한 대표에 343억원어치 RSU 부여",연합뉴스,20240327,https://www.yna.co.kr/view/AKR20240327146800017?input=1195m
"다올證 ""크래프톤, 신작 기대는 보수적으로…목표가↑""",뉴시스,20240328,https://www.newsis.com/view/?id=NISX20240328_0002678089&cID=10403&pID=15000
"게임사 시총 1위 크래프톤, M&A로 성장 전략 마련할까[이코노 리포트]",이코노미스트,20240329,https://economist.co.kr/article/view/ecn202403290001
"'나홀로 질주' 크래프톤, 올해 실적도 '순항' 예고",일요서울,20240330,http://www.ilyoseoul.co.kr/news/articleView.html?idxno=486168
“주가 부양 쉽지 않네”… 주주 눈치 보는 IT경영진들[사이다IT],뉴시스,20240331,https://www.newsis.com/view/?id=NISX20240329_0002680955&cID=13008&pID=13100
"크래프톤, 목표주가 27만→31만-상상인",파이낸셜뉴스,20240401,http://www.fnnews.com/news/202404010730443733
"""인도, 車·반도체 성장 기대…투자 다각화 필요""",이데일리,20240402,http://www.edaily.co.kr/news/newspath.asp?newsid=02666646638852184
"14만5900원→26.5만원 '쑥쑥'…크래프톤, 공모가 회복할까? [밸류업 대해...",머니투데이,20240403,http://news.mt.co.kr/mtview.php?no=2024040214120285854
"크래프톤, 국제 대회 ‘PMGO’ 메인 이벤트 5일 개최",매일경제,20240404,https://www.mk.co.kr/article/10982367
"크래프톤, 전술 슈팅 게임 '불릿 에코' 인도 출시",뉴시스,20240405,https://www.newsis.com/view/?id=NISX20240405_0002689163&cID=13008&pID=13100
"크래프톤 [PWS], 3주 1일차 1위는 젠지, 치킨 없이 52킬로 65점",게임뷰,20240406,http://www.gamevu.co.kr/news/articleView.html?idxno=32195
크래프톤 `불릿 에코 인도` 소프트 론칭,디지털타임스,20240407,https://www.dt.co.kr/contents.html?article_no=2024040702109931065002&ref=naver
크래프톤 '2024 PMGO' 日 '리젝트' 우승,게임포커스,20240408,http://gamefocus.co.kr/detail.php?number=154963
"메리츠증권 ""크래프톤, 신작 반응에 집중…목표가 11%↑""",뉴스1,20240409,https://www.news1.kr/articles/5378510
"크래프톤, '전지적 배그 시점' 세 번째 에피소드 성황리에 마쳐",엑스포츠뉴스,20240410,https://www.xportsnews.com/article/1845355
게임주 하락에도 홀로 웃는 크래프톤,파이낸셜뉴스,20240411,http://www.fnnews.com/news/202404111814439622
"크래프톤, 배틀그라운드에 '스파이 패밀리' 아이템 추가",뉴스핌,20240412,https://www.newspim.com/news/view/20240412000520
"KB증권, 4월 둘째주 크래프톤 등 12종목 매수 추천",빅터뉴스,20240413,https://www.bigtanews.co.kr/article/view/big202404120018
"크래프톤 '배틀그라운드 모바일', 애니메이션 '스파이 패밀리'와 파트너...",아이뉴스24,20240414,http://www.inews24.com/view/1707987
"크래프톤, 정글 게임랩 2기 모집",뉴시스,20240415,https://www.newsis.com/view/?id=NISX20240415_0002699432&cID=13008&pID=13100
크래프톤 서울 본사 찾은 인도 현지 젊은 CEO들…게임·AI 전략 논의,뉴시스,20240416,https://www.newsis.com/view/?id=NISX20240416_0002700924&cID=13008&pID=13100
"크래프톤 자회사 띵스플로우, 1분기 흑자 달성",서울경제,20240417,https://www.sedaily.com/NewsView/2D7Y625PUH
"크래프톤, 영국 신생 게임사 '레드로버' 투자",뉴시스,20240418,https://www.newsis.com/view/?id=NISX20240418_0002705034&cID=13008&pID=13100
"크래프톤, ‘PMPS 2024 시즌1’ 20일부터 진행",매일경제,20240419,https://www.mk.co.kr/article/10994817
"[겜별사] 크래프톤 '다크앤다커 모바일', 간편한 익스트랙션 재미 '제대...",아이뉴스24,20240420,http://www.inews24.com/view/1710303
[게임 TOP 10 주간동향] 크래프톤 한주간 6.5% 상승 '주목'... 주간 상승...,핀포인트뉴스,20240421,https://www.pinpointnews.co.kr/news/articleView.html?idxno=260552
"[단독] SK스퀘어, 크래프톤 지분 2.2% 전량 블록딜",한국경제,20240422,https://www.hankyung.com/article/202404228210r
"[특징주] SK스퀘어, 크래프톤 지분 매각에 3%↑…크래프톤 6%↓",연합뉴스,20240423,https://www.yna.co.kr/view/AKR20240423044400008?input=1195m
"크래프톤 '다크앤다커 모바일', 첫 베타 테스트 시작",뉴시스,20240424,https://www.newsis.com/view/?id=NISX20240424_0002711232&cID=13008&pID=13100
신작 없어도 강한 크래프톤…'배그 원툴'에도 해외사업 순항 중,머니투데이,20240425,http://news.mt.co.kr/mtview.php?no=2024042414212297753
"크래프톤, ‘다크앤다커 모바일’ 테스트 참가자 5만 명 돌파",국민일보,20240426,https://www.kmib.co.kr/article/view.asp?arcid=0020041419&code=61151111&cp=nv
"크래프톤, '다크앤다커 모바일' 인기 '조짐'",비즈워치,20240427,http://news.bizwatch.co.kr/article/mobile/2024/04/26/0006
크래프톤 주가 전망 [이달 주목할 게임 IT 주식],경향게임스,20240428,https://www.khgames.co.kr/news/articleView.html?idxno=227284
