제목,언론사,날짜,링크
"대한항공, 격납고 개방 '패밀리데이' 행사...""일·가정 양립""",데일리한국,20240507,https://daily.hankooki.com/news/articleView.html?idxno=1081569
"대한항공, 1분기 영업익 4361억…전년比 5%↑",더팩트,20240508,http://news.tf.co.kr/read/economy/2096896.htm
"[단독] “‘하늘의 여왕’이면 뭐해, 돈 먹는 하마인데”…결국 처분 나...",매일경제,20240509,https://www.mk.co.kr/article/11012015
"[단독] 대한항공 ""자재부 비리"" 사내 의혹 제기…""조사 예정""",SBS,20240510,https://news.sbs.co.kr/news/endPage.do?news_id=N1007643166&plink=ORI&cooper=NAVER
"대한항공이 운항했던 보잉747, 美 '심판의날 항공기'로 개조된다",연합뉴스,20240511,https://www.yna.co.kr/view/AKR20240510161400071?input=1195m
'득점 1위' 요스바니로 날개 단 대한항공…'통합 5연패' 순조로운 첫발,뉴스1,20240512,https://www.news1.kr/articles/5413090
"3.57% 확률 뚫고…요스바니, 대한항공 재탑승",스포츠경향,20240513,https://sports.khan.co.kr/news/sk_index.html?art_id=202405130030006&sec_id=530401&pt=nv
[단독] 대한항공 올해 임금 3.4% 인상…결합 승인 땐 축하금도 지급,서울경제,20240514,https://www.sedaily.com/NewsView/2D96NYEBLH
요즘 일등석 기내식의 대세는?…대한항공 보면 안다,뉴시스,20240515,https://www.newsis.com/view/?id=NISX20240514_0002734922&cID=13001&pID=13000
문제는 가격인데…'유럽 취항' 티웨이항공 경쟁력 제고 안간힘,일요신문,20240516,https://ilyo.co.kr/?ac=article_view&entry_id=472255
6월 국제선 유류할증료 인하…최대 2만원가량 '항공비용 절약',연합뉴스,20240517,https://www.yna.co.kr/view/AKR20240516150700003?input=1195m
"[단독] 티웨이항공, 유럽 취항 준비 착착…로마·자그레브에 지점 신설",매일경제,20240519,https://www.mk.co.kr/article/11019001
"대한항공, AWS와 손잡고 AI기술 접목 지능형 고객센터 만든다",연합뉴스,20240520,https://www.yna.co.kr/view/AKR20240520095300003?input=1195m
"대한항공, 공군 KC-330 '시그너스' 첫 창정비 후 출고",뉴시스,20240522,https://www.newsis.com/view/?id=NISX20240522_0002744086&cID=13001&pID=13000
대한항공 '최초 공개'…잠들지 않는 '지상의 조종실',뉴시스,20240523,https://www.newsis.com/view/?id=NISX20240523_0002746077&cID=13001&pID=13000
"[르포] ""잠들지 않는 철통 관리""…대한항공 안전의 메카 '종합통제센터...",더팩트,20240524,http://news.tf.co.kr/read/economy/2100945.htm
'미래항공연구센터' 2031년 충남서 문열어,데일리한국,20240525,https://daily.hankooki.com/news/articleView.html?idxno=1087470
"[단독]대한항공, 에어프레미아와 인터라인 협력 추진",동아일보,20240526,https://www.donga.com/news/Economy/article/all/20240526/125120196/1
대한항공 손잡은 에어프레미아… 美출발 노선 아시아 환승객 공략,머니S,20240527,https://www.moneys.co.kr/article/2024052709231052145
대한항공 숲 조성,뉴시스,20240528,https://www.newsis.com/view/?id=NISI20240528_0020355869
"대한항공, 몽골대통령 명의 '우정의메달' 받아…""사회공헌 감사""",연합뉴스,20240529,https://www.yna.co.kr/view/AKR20240529098900003?input=1195m
인천시-파나핀토-대한항공 양해각서 체결식,연합뉴스,20240530,https://www.yna.co.kr/view/PYH20240530007100065?input=1196m
"대한항공, 에어라인 레이팅스 선정 '올해 최고 항공사' 2위",아이뉴스24,20240531,http://www.inews24.com/view/1725688
스무살 맞은 ‘대한항공 숲’…코로나19 이후 식림활동 첫 재개,세계일보,20240601,http://www.segye.com/newsView/20240531507379?OutUrl=naver
"대한항공, 호주 에어라인 레이팅스 선정 '올해 최고 항공사' 2위",기호일보,20240602,http://www.kihoilbo.co.kr/news/articleView.html?idxno=1091581
"""대한항공, 이르면 7월 중 보잉 항공기 30대 구매 발주 검토""",연합뉴스,20240603,https://www.yna.co.kr/view/AKR20240603001100087?input=1195m
"아시아나 합병 앞둔 대한한공, 보잉 신형 항공기 30대 추가 매입 나선다...",서울경제,20240604,https://www.sedaily.com/NewsView/2DAC13ZK1P
"윤건영 ""대한항공, 김정숙 기내식비 현 정부와 똑같다고 해""",TV조선,20240606,https://news.tvchosun.com/site/data/html_dir/2024/06/06/2024060690047.html
"티웨이항공, 인천~로마·바르셀로나 항공권 예매 오픈",한국경제TV,20240607,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202406070125&t=NN
"이준석 ""대한항공 기내식 수의계약 이상? 대통령실도 까자""",한국경제,20240608,https://www.hankyung.com/article/2024060830547
"""휴가철이 다가온다""…항공주 이륙 시동",뉴시스,20240609,https://www.newsis.com/view/?id=NISX20240607_0002764022&cID=15001&pID=15000
순항 중인 대한항공·아시아나항공 합병…14개국 중 美 승인만 남아,이코노미스트,20240610,https://economist.co.kr/article/view/ecn202406100015
"여객·화물 '쌍끌이'…항공업계, 비수기인 2분기도 '실적개선'",뉴시스,20240611,https://www.newsis.com/view/?id=NISX20240611_0002768254&cID=13001&pID=13000
여름 성수기?...항공주 호재 따로 있다,파이낸셜뉴스,20240612,http://www.fnnews.com/news/202406111608092695
"[단독] 대한항공, 16년 만에 국내선 '노쇼' 예약부도금 인상",아시아투데이,20240613,https://www.asiatoday.co.kr/view.php?key=20240613010006671
"아시아나항공 화물사업부, 에어인천이 인수한다",한국경제,20240614,https://www.hankyung.com/article/202406146110r
아시아나항공 화물사업부 인수자 ‘에어인천’ 유력,대한경제,20240615,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202406151049285290345
아시아나 화물 새주인 '에어인천' 내정… 항공물류 톱2 비상,파이낸셜뉴스,20240616,http://www.fnnews.com/news/202406161844455754
"대한항공, 아시아나 전환사채 1750억 취득…""재무 악화 방지""",뉴스1,20240618,https://www.news1.kr/articles/5451417
[단독] 휴가 코앞인데…대한항공 '일정 변경' 일방 통보,SBS,20240619,https://news.sbs.co.kr/news/endPage.do?news_id=N1007690497&plink=ORI&cooper=NAVER
"대한항공, 中·日 노선 재개·증편",뉴시스,20240620,https://www.newsis.com/view/NISX20240620_0002779766
"대한항공·델타항공 임직원, 美LA서 환경정화 봉사활동",연합뉴스,20240621,https://www.yna.co.kr/view/AKR20240621101800003?input=1195m
"[단독] 타이완행 대한항공 737맥스-8 긴급 회항…""3명 부상""",SBS,20240622,https://news.sbs.co.kr/news/endPage.do?news_id=N1007694155&plink=ORI&cooper=NAVER
'급강하'에 과호흡·고막 통증 호소도…대한항공 여객기 긴급회항,JTBC,20240623,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12202196
[단독] '급강하' 회항 대한항공…'정비 불량'에 무게,SBS,20240625,https://news.sbs.co.kr/news/endPage.do?news_id=N1007697858&plink=ORI&cooper=NAVER
"대한항공, '세계 100대 항공사'서 11위",한국경제TV,20240626,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202406260012&t=NN
"대한항공, 佛 세바로지스틱스와 '고객참여형 SAF 프로그램'",연합뉴스,20240627,https://www.yna.co.kr/view/AKR20240627029300003?input=1195m
"대한항공 스카이패스, 국가서비스대상 2년 연속 수상",연합뉴스,20240628,https://www.yna.co.kr/view/AKR20240628034600003?input=1195m
"[더차트] 대한항공, 세계 100대 항공사 11위…아시아나는?",머니투데이,20240629,http://news.mt.co.kr/mtview.php?no=2024062718024589208
"대한항공 스카이패스, 국가서비스대상 2년 연속 수상",스포츠조선,20240630,https://sports.chosun.com/life/2024-06-30/202406300100229330031580
"대한항공, 객실 서비스 착륙 40분 전 종료…""안전 위해""",뉴시스,20240701,https://www.newsis.com/view/NISX20240701_0002792981
"현대카드, '대한항공카드 Edition2' 출시…혜택 강화",뉴시스,20240703,https://www.newsis.com/view/NISX20240703_0002796516
"대한항공 승무원 가방서 실탄 발견…""경찰 수사 적극협조""(종합)",연합뉴스,20240704,https://www.yna.co.kr/view/AKR20240704017801065?input=1195m
항공기 5대로 美국내 110여개 노선 팔 수 있는 이유?,뉴시스,20240705,https://www.newsis.com/view/NISX20240704_0002799168
"대한항공 女승무원 가방서 '실탄 1발'…""고의 반입 아냐""",문화저널21,20240706,http://www.mhj21.com/161691
"[단독] “히트작 업그레이드해 실적 반전이루자”…하나카드, 대한항공...",매일경제,20240707,https://www.mk.co.kr/article/11061128
"""내려달라"" 소동에…대한항공 여객기 출발 1시간 지연",SBS,20240708,https://news.sbs.co.kr/news/endPage.do?news_id=N1007714323&plink=ORI&cooper=NAVER
"아시아나항공 조종사노조, EU에 기업결합 반대 서한",아시아경제,20240709,https://view.asiae.co.kr/article/2024070920204258686
