basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20240102,055550,KR7055550008,신한지주,KOSPI,39350,-800,-1.99,39700,39800,38400,924555,36032856450,515504189,20285089837150
20240103,055550,KR7055550008,신한지주,KOSPI,37900,-1450,-3.68,38800,39200,37900,931521,35536135550,515504189,19537608763100
20240104,055550,KR7055550008,신한지주,KOSPI,37300,-600,-1.58,37950,38000,37050,887191,33156057100,515504189,19228306249700
20240105,055550,KR7055550008,신한지주,KOSPI,36850,-450,-1.21,37100,37300,36650,671689,24772882550,515504189,18996329364650
20240108,055550,KR7055550008,신한지주,KOSPI,36950,100,.27,37100,37350,36750,356649,13204461250,515504189,19047879783550
20240109,055550,KR7055550008,신한지주,KOSPI,37250,300,.81,37450,37500,36800,388703,14500553350,515504189,19202531040250
20240110,055550,KR7055550008,신한지주,KOSPI,36750,-500,-1.34,37200,37550,36700,385732,14288924600,515504189,18944778945750
20240111,055550,KR7055550008,신한지주,KOSPI,37200,450,1.22,37200,37850,36850,955636,35677318650,512759471,19074652321200
20240112,055550,KR7055550008,신한지주,KOSPI,36650,-550,-1.48,37200,37250,36550,527547,19400867200,512759471,18792634612150
20240115,055550,KR7055550008,신한지주,KOSPI,37200,550,1.5,36850,37350,36750,407756,15151613321,512759471,19074652321200
20240116,055550,KR7055550008,신한지주,KOSPI,36850,-350,-.94,36800,37100,36550,443148,16315113450,512759471,18895186506350
20240117,055550,KR7055550008,신한지주,KOSPI,36550,-300,-.81,37200,37600,36550,817498,30160287405,512759471,18741358665050
20240118,055550,KR7055550008,신한지주,KOSPI,36350,-200,-.55,36550,36600,36100,673440,24488228550,512759471,18638806770850
20240119,055550,KR7055550008,신한지주,KOSPI,36800,450,1.24,36650,37100,36400,752717,27663529550,512759471,18869548532800
20240122,055550,KR7055550008,신한지주,KOSPI,37150,350,.95,37050,37350,36800,538586,20031941875,512759471,19049014347650
20240123,055550,KR7055550008,신한지주,KOSPI,39000,1850,4.98,38000,39000,37600,1624286,62813532800,512759471,19997619369000
20240124,055550,KR7055550008,신한지주,KOSPI,40050,1050,2.69,38900,40450,38750,2481575,99344065200,512759471,20536016813550
20240125,055550,KR7055550008,신한지주,KOSPI,39650,-400,-1,39700,39900,39450,6962512,269779429900,512759471,20330913025150
20240126,055550,KR7055550008,신한지주,KOSPI,39800,150,.38,39300,40050,39300,1209949,48251123500,512759471,20407826945800
20240129,055550,KR7055550008,신한지주,KOSPI,40500,700,1.76,39900,41000,39550,1670283,67574243200,512759471,20766758575500
20240130,055550,KR7055550008,신한지주,KOSPI,39950,-550,-1.36,40250,40600,39900,1366062,54901346200,512759471,20484740866450
20240131,055550,KR7055550008,신한지주,KOSPI,40850,900,2.25,39500,40950,39400,1681181,68014002300,512759471,20946224390350
20240201,055550,KR7055550008,신한지주,KOSPI,42500,1650,4.04,41150,42500,41000,5403853,226592153425,512759471,21792277517500
20240202,055550,KR7055550008,신한지주,KOSPI,45300,2800,6.59,43350,45450,41500,5600729,245263869950,512759471,23228004036300
20240205,055550,KR7055550008,신한지주,KOSPI,42700,-2600,-5.74,44400,44400,41100,10298785,441172135650,512759471,21894829411700
20240206,055550,KR7055550008,신한지주,KOSPI,42150,-550,-1.29,42550,43300,41850,1953833,82987663800,512759471,21612811702650
20240207,055550,KR7055550008,신한지주,KOSPI,42850,700,1.66,41800,43150,41550,1531667,65113390300,512759471,21971743332350
20240208,055550,KR7055550008,신한지주,KOSPI,44150,1300,3.03,42450,44350,42250,4172976,182827680800,512759471,22638330644650
20240213,055550,KR7055550008,신한지주,KOSPI,44500,350,.79,44550,45750,44100,3719401,167648475206,512759471,22817796459500
20240214,055550,KR7055550008,신한지주,KOSPI,43800,-700,-1.57,44000,44450,43350,1743330,76566966950,512759471,22458864829800
20240215,055550,KR7055550008,신한지주,KOSPI,43000,-800,-1.83,44200,44500,42900,1718579,74198408400,512759471,22048657253000
20240216,055550,KR7055550008,신한지주,KOSPI,44500,1500,3.49,43500,44500,43100,1903016,83777210100,512759471,22817796459500
20240219,055550,KR7055550008,신한지주,KOSPI,45050,550,1.24,45000,45500,44450,2427758,109113736750,512759471,23099814168550
20240220,055550,KR7055550008,신한지주,KOSPI,43250,-1800,-4,45100,45150,42550,2202279,95607362850,512759471,22176847120750
20240221,055550,KR7055550008,신한지주,KOSPI,43050,-200,-.46,43500,43650,42200,1887056,81002018000,512759471,22074295226550
20240222,055550,KR7055550008,신한지주,KOSPI,42600,-450,-1.05,42900,42950,41550,1831382,77536704900,512759471,21843553464600
20240223,055550,KR7055550008,신한지주,KOSPI,43300,700,1.64,42600,43600,42400,1911413,82466070700,512759471,22202485094300
20240226,055550,KR7055550008,신한지주,KOSPI,41350,-1950,-4.5,42450,42500,39850,2427411,99210929750,512759471,21202604125850
20240227,055550,KR7055550008,신한지주,KOSPI,42000,650,1.57,41150,42600,40850,2181272,91658628100,512759471,21535897782000
20240228,055550,KR7055550008,신한지주,KOSPI,42900,900,2.14,41600,43000,41600,1443410,61224726400,512759471,21997381305900
20240229,055550,KR7055550008,신한지주,KOSPI,43550,650,1.52,42500,43800,42200,3407564,148040682900,512759471,22330674962050
20240304,055550,KR7055550008,신한지주,KOSPI,44200,650,1.49,44750,44750,43100,3749034,164788663642,512759471,22663968618200
20240305,055550,KR7055550008,신한지주,KOSPI,44050,-150,-.34,44650,45350,44050,3116406,139403285450,512759471,22587054697550
20240306,055550,KR7055550008,신한지주,KOSPI,45600,1550,3.52,44150,45650,44150,2459149,111452284800,512759471,23381831877600
20240307,055550,KR7055550008,신한지주,KOSPI,45400,-200,-.44,44800,45950,44350,12779531,573080608200,512759471,23279279983400
20240308,055550,KR7055550008,신한지주,KOSPI,46000,600,1.32,45800,46450,45150,3311443,152430621080,512759471,23586935666000
20240311,055550,KR7055550008,신한지주,KOSPI,45700,-300,-.65,45250,46150,45000,1828210,83496821450,512759471,23433107824700
20240312,055550,KR7055550008,신한지주,KOSPI,45500,-200,-.44,45400,46950,45150,2089979,96116818900,512759471,23330555930500
20240313,055550,KR7055550008,신한지주,KOSPI,47600,2100,4.62,45500,47600,45450,3301027,155650913775,512759471,24407350819600
20240314,055550,KR7055550008,신한지주,KOSPI,51500,3900,8.19,47650,51500,47600,4153381,206705185400,512759471,26407112756500
20240315,055550,KR7055550008,신한지주,KOSPI,49600,-1900,-3.69,50200,50600,49400,4184819,208292978550,512759471,25432869761600
20240318,055550,KR7055550008,신한지주,KOSPI,48950,-650,-1.31,49550,49700,47350,2344805,114053557950,512759471,25099576105450
20240319,055550,KR7055550008,신한지주,KOSPI,47850,-1100,-2.25,48150,48500,47650,2119868,101817612650,512759471,24535540687350
20240320,055550,KR7055550008,신한지주,KOSPI,48800,950,1.99,48600,49850,48600,1218353,59761744500,512759471,25022662184800
20240321,055550,KR7055550008,신한지주,KOSPI,50900,2100,4.3,49400,51000,49200,1756875,88433112300,512759471,26099457073900
20240322,055550,KR7055550008,신한지주,KOSPI,50600,-300,-.59,50300,51000,49900,1595917,80922778262,512759471,25945629232600
20240325,055550,KR7055550008,신한지주,KOSPI,50600,0,0,50200,51000,49700,1399704,70507825100,512759471,25945629232600
20240326,055550,KR7055550008,신한지주,KOSPI,49750,-850,-1.68,49900,51400,49650,1569695,79263356600,512759471,25509783682250
20240327,055550,KR7055550008,신한지주,KOSPI,47000,-2750,-5.53,47950,48350,46900,23699462,1126644727750,512759471,24099695137000
20240328,055550,KR7055550008,신한지주,KOSPI,47200,200,.43,47250,47600,47050,2311059,109318427650,512759471,24202247031200
20240329,055550,KR7055550008,신한지주,KOSPI,46000,-1200,-2.54,47200,47500,45900,1377596,63828246950,512759471,23586935666000
20240401,055550,KR7055550008,신한지주,KOSPI,45550,-450,-.98,46300,46500,45350,1127773,51563435550,512759471,23356193904050
20240402,055550,KR7055550008,신한지주,KOSPI,44900,-650,-1.43,45000,45450,44500,1929406,86826207950,512759471,23022900247900
20240403,055550,KR7055550008,신한지주,KOSPI,43500,-1400,-3.12,44900,45100,43300,2844036,124703950700,512759471,22305036988500
20240404,055550,KR7055550008,신한지주,KOSPI,44550,1050,2.41,44050,45150,44000,1610074,71820306650,512759471,22843434433050
20240405,055550,KR7055550008,신한지주,KOSPI,44100,-450,-1.01,43900,44750,43900,1379480,60975162050,509393214,22464240737400
20240408,055550,KR7055550008,신한지주,KOSPI,44400,300,.68,44550,45000,44250,1516111,67644846850,509393214,22617058701600
20240409,055550,KR7055550008,신한지주,KOSPI,43600,-800,-1.8,44550,44800,43400,1385474,60754265050,509393214,22209544130400
20240411,055550,KR7055550008,신한지주,KOSPI,43100,-500,-1.15,41600,43750,41600,3381296,145161863950,509393214,21954847523400
20240412,055550,KR7055550008,신한지주,KOSPI,41850,-1250,-2.9,42650,43100,41300,2560050,107140541050,509393214,21318106005900
20240415,055550,KR7055550008,신한지주,KOSPI,42150,300,.72,41800,42400,40700,1200212,50031930200,509393214,21470923970100
20240416,055550,KR7055550008,신한지주,KOSPI,41050,-1100,-2.61,41950,42050,40700,1445005,59543326600,509393214,20910591434700
20240417,055550,KR7055550008,신한지주,KOSPI,40550,-500,-1.22,41250,41450,40450,1171591,47783872525,509393214,20655894827700
20240418,055550,KR7055550008,신한지주,KOSPI,41900,1350,3.33,40900,42400,40600,1838520,76828649771,509393214,21343575666600
20240419,055550,KR7055550008,신한지주,KOSPI,41750,-150,-.36,41350,41850,40900,1652874,68510642790,509393214,21267166684500
20240422,055550,KR7055550008,신한지주,KOSPI,44300,2550,6.11,43050,44650,43050,2377699,105145024950,509393214,22566119380200
20240423,055550,KR7055550008,신한지주,KOSPI,43900,-400,-.9,43850,45150,43550,2305670,102445847600,509393214,22362362094600
20240424,055550,KR7055550008,신한지주,KOSPI,43300,-600,-1.37,44550,45200,43200,1697154,74942219722,509393214,22056726166200
20240425,055550,KR7055550008,신한지주,KOSPI,43500,200,.46,42800,44200,42550,1229092,53527117050,509393214,22158604809000
20240426,055550,KR7055550008,신한지주,KOSPI,46750,3250,7.47,44050,47800,43950,3657539,170111184225,509393214,23814132754500
20240429,055550,KR7055550008,신한지주,KOSPI,46850,100,.21,46850,47350,46150,1873235,87810366400,509393214,23865072075900
20240430,055550,KR7055550008,신한지주,KOSPI,46650,-200,-.43,47200,47550,46150,2276490,106744774000,509393214,23763193433100
20240502,055550,KR7055550008,신한지주,KOSPI,45800,-850,-1.82,45800,46600,45200,1685667,77310537400,509393214,23330209201200
20240503,055550,KR7055550008,신한지주,KOSPI,46450,650,1.42,46400,47050,45950,827456,38609966250,509393214,23661314790300
20240507,055550,KR7055550008,신한지주,KOSPI,46250,-200,-.43,46950,47400,45350,1833197,84474493675,509393214,23559436147500
20240508,055550,KR7055550008,신한지주,KOSPI,47300,1050,2.27,46500,47750,46450,1592494,75316791226,509393214,24094299022200
20240509,055550,KR7055550008,신한지주,KOSPI,46500,-800,-1.69,46850,47550,46350,1320150,61724717440,509393214,23686784451000
20240510,055550,KR7055550008,신한지주,KOSPI,47750,1250,2.69,47200,48350,47000,1308651,62565538100,509393214,24323525968500
20240513,055550,KR7055550008,신한지주,KOSPI,47750,0,0,47800,49300,47600,1281335,62129348250,509393214,24323525968500
20240514,055550,KR7055550008,신한지주,KOSPI,47500,-250,-.52,48300,48350,47350,1049266,50095853400,509393214,24196177665000
