basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20200102,030200,KR7030200000,KT,KOSPI,26700,-300,-1.11,26950,26950,26700,489901,13115503150,261111808,6971685273600
20200103,030200,KR7030200000,KT,KOSPI,26600,-100,-.37,26750,26800,26600,590114,15744458500,261111808,6945574092800
20200106,030200,KR7030200000,KT,KOSPI,26400,-200,-.75,26550,26600,26400,591055,15649025100,261111808,6893351731200
20200107,030200,KR7030200000,KT,KOSPI,26550,150,.57,26450,26650,26400,351292,9331854450,261111808,6932518502400
20200108,030200,KR7030200000,KT,KOSPI,26150,-400,-1.51,26400,26500,26050,1083062,28365732850,261111808,6828073779200
20200109,030200,KR7030200000,KT,KOSPI,26050,-100,-.38,26200,26350,26050,1202990,31424375150,261111808,6801962598400
20200110,030200,KR7030200000,KT,KOSPI,26050,0,0,26100,26250,26050,748424,19580477300,261111808,6801962598400
20200113,030200,KR7030200000,KT,KOSPI,26150,100,.38,26100,26250,26050,486858,12738391150,261111808,6828073779200
20200114,030200,KR7030200000,KT,KOSPI,26200,50,.19,26150,26250,26100,548949,14382708900,261111808,6841129369600
20200115,030200,KR7030200000,KT,KOSPI,26200,0,0,26200,26300,26100,581502,15232570597,261111808,6841129369600
20200116,030200,KR7030200000,KT,KOSPI,26150,-50,-.19,26200,26350,26100,518268,13583732300,261111808,6828073779200
20200117,030200,KR7030200000,KT,KOSPI,26100,-50,-.19,26100,26300,26100,493953,12918533050,261111808,6815018188800
20200120,030200,KR7030200000,KT,KOSPI,26100,0,0,26150,26200,26050,571622,14930958450,261111808,6815018188800
20200121,030200,KR7030200000,KT,KOSPI,26100,0,0,26100,26200,26100,316039,8254601000,261111808,6815018188800
20200122,030200,KR7030200000,KT,KOSPI,26250,150,.57,26200,26250,26050,449819,11755200850,261111808,6854184960000
20200123,030200,KR7030200000,KT,KOSPI,26100,-150,-.57,26150,26200,26100,486932,12726148150,261111808,6815018188800
20200128,030200,KR7030200000,KT,KOSPI,25450,-650,-2.49,25700,25850,25400,1186100,30346394000,261111808,6645295513600
20200129,030200,KR7030200000,KT,KOSPI,25600,150,.59,25550,25700,25350,627148,15997927650,261111808,6684462284800
20200130,030200,KR7030200000,KT,KOSPI,25350,-250,-.98,25600,25650,25350,701509,17865112700,261111808,6619184332800
20200131,030200,KR7030200000,KT,KOSPI,25350,0,0,25450,25450,25200,591947,14982957950,261111808,6619184332800
20200203,030200,KR7030200000,KT,KOSPI,24750,-600,-2.37,25250,25250,24700,999884,24858105450,261111808,6462517248000
20200204,030200,KR7030200000,KT,KOSPI,24800,50,.2,24750,24900,24600,832225,20604132100,261111808,6475572838400
20200205,030200,KR7030200000,KT,KOSPI,24950,150,.6,24800,25050,24700,731248,18175746850,261111808,6514739609600
20200206,030200,KR7030200000,KT,KOSPI,25450,500,2,25100,25700,25000,983607,24974404400,261111808,6645295513600
20200207,030200,KR7030200000,KT,KOSPI,25300,-150,-.59,25400,25400,25150,583952,14756611950,261111808,6606128742400
20200210,030200,KR7030200000,KT,KOSPI,25200,-100,-.4,25150,25350,25100,491198,12404455750,261111808,6580017561600
20200211,030200,KR7030200000,KT,KOSPI,25150,-50,-.2,25250,25300,25150,511968,12913281150,261111808,6566961971200
20200212,030200,KR7030200000,KT,KOSPI,25400,250,.99,25150,25450,25100,641630,16246761300,261111808,6632239923200
20200213,030200,KR7030200000,KT,KOSPI,25200,-200,-.79,25350,25400,25200,882867,22306821900,261111808,6580017561600
20200214,030200,KR7030200000,KT,KOSPI,25000,-200,-.79,25200,25300,25000,548736,13772731550,261111808,6527795200000
20200217,030200,KR7030200000,KT,KOSPI,25100,100,.4,25050,25100,24900,291663,7296360350,261111808,6553906380800
20200218,030200,KR7030200000,KT,KOSPI,25000,-100,-.4,24950,25100,24900,486641,12151563000,261111808,6527795200000
20200219,030200,KR7030200000,KT,KOSPI,25000,0,0,25100,25150,24900,336686,8429257350,261111808,6527795200000
20200220,030200,KR7030200000,KT,KOSPI,24850,-150,-.6,25000,25050,24800,522070,12996742200,261111808,6488628428800
20200221,030200,KR7030200000,KT,KOSPI,24700,-150,-.6,24800,24900,24650,607091,15010288550,261111808,6449461657600
20200224,030200,KR7030200000,KT,KOSPI,24100,-600,-2.43,24450,24500,24050,1091972,26466208900,261111808,6292794572800
20200225,030200,KR7030200000,KT,KOSPI,24100,0,0,24150,24200,24000,731518,17606189350,261111808,6292794572800
20200226,030200,KR7030200000,KT,KOSPI,24000,-100,-.41,23800,24100,23700,970320,23177001050,261111808,6266683392000
20200227,030200,KR7030200000,KT,KOSPI,24300,300,1.25,23950,24300,23900,766679,18522635900,261111808,6345016934400
20200228,030200,KR7030200000,KT,KOSPI,23900,-400,-1.65,24200,24250,23750,1306961,31226736500,261111808,6240572211200
20200302,030200,KR7030200000,KT,KOSPI,23550,-350,-1.46,23850,23900,23400,833585,19626175750,261111808,6149183078400
20200303,030200,KR7030200000,KT,KOSPI,23500,-50,-.21,23700,23700,23350,810748,19026790300,261111808,6136127488000
20200304,030200,KR7030200000,KT,KOSPI,23650,150,.64,23300,23750,23250,768675,18086914500,261111808,6175294259200
20200305,030200,KR7030200000,KT,KOSPI,24300,650,2.75,24000,24500,23700,1121265,27126616350,261111808,6345016934400
20200306,030200,KR7030200000,KT,KOSPI,23950,-350,-1.44,23800,24100,23650,685785,16339706800,261111808,6253627801600
20200309,030200,KR7030200000,KT,KOSPI,23450,-500,-2.09,23650,23650,23050,893554,20835723350,261111808,6123071897600
20200310,030200,KR7030200000,KT,KOSPI,23450,0,0,23350,23450,22950,755329,17539009350,261111808,6123071897600
20200311,030200,KR7030200000,KT,KOSPI,22850,-600,-2.56,23250,23350,22750,911930,21001022600,261111808,5966404812800
20200312,030200,KR7030200000,KT,KOSPI,22000,-850,-3.72,22700,22700,21500,2032644,44560530660,261111808,5744459776000
20200313,030200,KR7030200000,KT,KOSPI,21000,-1000,-4.55,20350,21250,19950,2435169,49654507100,261111808,5483347968000
20200316,030200,KR7030200000,KT,KOSPI,20750,-250,-1.19,21350,21400,20400,1241451,25932799550,261111808,5418070016000
20200317,030200,KR7030200000,KT,KOSPI,20150,-600,-2.89,19850,20550,19850,1153018,23188824150,261111808,5261402931200
20200318,030200,KR7030200000,KT,KOSPI,19000,-1150,-5.71,20150,20300,19000,1342355,26535539600,261111808,4961124352000
20200319,030200,KR7030200000,KT,KOSPI,17800,-1200,-6.32,19050,19450,17500,2038799,37104650650,261111808,4647790182400
20200320,030200,KR7030200000,KT,KOSPI,18900,1100,6.18,17950,19000,17750,1472194,27065251700,261111808,4935013171200
20200323,030200,KR7030200000,KT,KOSPI,17650,-1250,-6.61,17750,18000,17250,1376171,24354840750,261111808,4608623411200
20200324,030200,KR7030200000,KT,KOSPI,18450,800,4.53,17950,18450,17500,1619980,29277563600,261111808,4817512857600
20200325,030200,KR7030200000,KT,KOSPI,19400,950,5.15,18900,19450,18750,1365226,26032093450,261111808,5065569075200
20200326,030200,KR7030200000,KT,KOSPI,19300,-100,-.52,19550,20000,19200,1302262,25519996700,261111808,5039457894400
20200327,030200,KR7030200000,KT,KOSPI,19950,650,3.37,19800,20150,19450,1232628,24493324050,261111808,5209180569600
20200330,030200,KR7030200000,KT,KOSPI,19700,-250,-1.25,19300,20000,19200,893919,17523630450,261111808,5143902617600
20200331,030200,KR7030200000,KT,KOSPI,19850,150,.76,20000,20150,19750,1066075,21303060800,261111808,5183069388800
20200401,030200,KR7030200000,KT,KOSPI,19350,-500,-2.52,19800,20150,19350,1114994,22107507800,261111808,5052513484800
20200402,030200,KR7030200000,KT,KOSPI,19950,600,3.1,19350,20100,19200,1532744,30167180100,261111808,5209180569600
20200403,030200,KR7030200000,KT,KOSPI,19900,-50,-.25,20000,20050,19600,1217644,24168305400,261111808,5196124979200
20200406,030200,KR7030200000,KT,KOSPI,21400,1500,7.54,19950,21700,19900,2008413,42236180750,261111808,5587792691200
20200407,030200,KR7030200000,KT,KOSPI,21300,-100,-.47,21800,22000,21100,1438022,30966423650,261111808,5561681510400
20200408,030200,KR7030200000,KT,KOSPI,21600,300,1.41,21250,22200,21200,1666794,36346216500,261111808,5640015052800
20200409,030200,KR7030200000,KT,KOSPI,21650,50,.23,21950,22100,21550,1076826,23394428200,261111808,5653070643200
20200410,030200,KR7030200000,KT,KOSPI,21650,0,0,21650,21800,21350,863683,18639371200,261111808,5653070643200
20200413,030200,KR7030200000,KT,KOSPI,21200,-450,-2.08,21550,21550,21100,864487,18395637450,261111808,5535570329600
20200414,030200,KR7030200000,KT,KOSPI,21700,500,2.36,21300,22000,21300,1119145,24278322950,261111808,5666126233600
20200416,030200,KR7030200000,KT,KOSPI,21500,-200,-.92,21450,21700,21200,903512,19397039400,261111808,5613903872000
20200417,030200,KR7030200000,KT,KOSPI,22000,500,2.33,21700,22200,21650,1291129,28468768350,261111808,5744459776000
20200420,030200,KR7030200000,KT,KOSPI,23050,1050,4.77,22100,23400,22050,1904121,43621472000,261111808,6018627174400
20200421,030200,KR7030200000,KT,KOSPI,22800,-250,-1.08,23000,23350,22400,1464879,33464669850,261111808,5953349222400
20200422,030200,KR7030200000,KT,KOSPI,23200,400,1.75,22600,23400,22450,1513550,34995276750,261111808,6057793945600
