basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20200102,003490,KR7003490000,대한항공,KOSPI,27850,-650,-2.28,28500,28550,27750,303459,8503181450,94844634,2641423056900
20200103,003490,KR7003490000,대한항공,KOSPI,27300,-550,-1.97,28000,28150,27250,572272,15794199800,94844634,2589258508200
20200106,003490,KR7003490000,대한항공,KOSPI,26500,-800,-2.93,26850,27100,26000,690224,18261902900,94844634,2513382801000
20200107,003490,KR7003490000,대한항공,KOSPI,26850,350,1.32,26500,27150,26400,388103,10409787950,94844634,2546578422900
20200108,003490,KR7003490000,대한항공,KOSPI,26300,-550,-2.05,26450,26700,25950,676198,17787052350,94844634,2494413874200
20200109,003490,KR7003490000,대한항공,KOSPI,27450,1150,4.37,26650,27450,26650,614807,16741042350,94844634,2603485203300
20200110,003490,KR7003490000,대한항공,KOSPI,27300,-150,-.55,27350,27600,27050,269328,7366988050,94844634,2589258508200
20200113,003490,KR7003490000,대한항공,KOSPI,27300,0,0,27700,27900,27000,366016,10045289450,94844634,2589258508200
20200114,003490,KR7003490000,대한항공,KOSPI,27150,-150,-.55,27100,27600,26900,500234,13577738800,94844634,2575031813100
20200115,003490,KR7003490000,대한항공,KOSPI,27100,-50,-.18,27050,27300,26800,303515,8209914050,94844634,2570289581400
20200116,003490,KR7003490000,대한항공,KOSPI,27500,400,1.48,27100,27650,26850,348287,9542797750,94844634,2608227435000
20200117,003490,KR7003490000,대한항공,KOSPI,27400,-100,-.36,27500,27750,27250,334990,9208536750,94844634,2598742971600
20200120,003490,KR7003490000,대한항공,KOSPI,26850,-550,-2.01,27350,27750,26800,368095,10033425850,94844634,2546578422900
20200121,003490,KR7003490000,대한항공,KOSPI,26150,-700,-2.61,26850,27050,25850,590717,15522498050,94844634,2480187179100
20200122,003490,KR7003490000,대한항공,KOSPI,26500,350,1.34,26250,26550,25950,365562,9613783900,94844634,2513382801000
20200123,003490,KR7003490000,대한항공,KOSPI,25400,-1100,-4.15,26200,26300,25000,757735,19418822300,94844634,2409053703600
20200128,003490,KR7003490000,대한항공,KOSPI,23700,-1700,-6.69,23350,24300,22800,1668337,39351481500,94844634,2247817825800
20200129,003490,KR7003490000,대한항공,KOSPI,23850,150,.63,23850,24300,23600,618201,14802941400,94844634,2262044520900
20200130,003490,KR7003490000,대한항공,KOSPI,23800,-50,-.21,23850,24050,23600,445228,10596436150,94844634,2257302289200
20200131,003490,KR7003490000,대한항공,KOSPI,23650,-150,-.63,23800,24350,23650,620869,14910069400,94844634,2243075594100
20200203,003490,KR7003490000,대한항공,KOSPI,24150,500,2.11,24150,24700,23150,846169,20265878300,94844634,2290497911100
