basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20240102,005930,KR7005930003,삼성전자,KOSPI,79600,1100,1.4,78200,79800,78200,17142847,1356958225913,5969782550,475194690980000
20240103,005930,KR7005930003,삼성전자,KOSPI,77000,-2600,-3.27,78500,78800,77000,21753644,1691690834824,5969782550,459673256350000
20240104,005930,KR7005930003,삼성전자,KOSPI,76600,-400,-.52,76100,77300,76100,15324439,1173912901977,5969782550,457285343330000
20240105,005930,KR7005930003,삼성전자,KOSPI,76600,0,0,76700,77100,76400,11304316,866836486100,5969782550,457285343330000
20240108,005930,KR7005930003,삼성전자,KOSPI,76500,-100,-.13,77000,77500,76400,11088724,852681337648,5969782550,456688365075000
20240109,005930,KR7005930003,삼성전자,KOSPI,74700,-1800,-2.35,77400,77700,74300,26019249,1971736955597,5969782550,445942756485000
20240110,005930,KR7005930003,삼성전자,KOSPI,73600,-1100,-1.47,75000,75200,73200,20259529,1497565371180,5969782550,439375995680000
20240111,005930,KR7005930003,삼성전자,KOSPI,73200,-400,-.54,72900,73600,72700,57691266,4206812650490,5969782550,436988082660000
20240112,005930,KR7005930003,삼성전자,KOSPI,73100,-100,-.14,73000,74100,72800,13038939,956811865637,5969782550,436391104405000
20240115,005930,KR7005930003,삼성전자,KOSPI,73900,800,1.09,73200,74000,73200,13212339,973180055524,5969782550,441166930445000
20240116,005930,KR7005930003,삼성전자,KOSPI,72600,-1300,-1.76,73500,73700,72500,14760415,1075976773200,5969782550,433406213130000
20240117,005930,KR7005930003,삼성전자,KOSPI,71000,-1600,-2.2,73100,73300,71000,22683660,1627050948220,5969782550,423854561050000
20240118,005930,KR7005930003,삼성전자,KOSPI,71700,700,.99,71600,72000,70700,17853397,1274268001300,5969782550,428033408835000
20240119,005930,KR7005930003,삼성전자,KOSPI,74700,3000,4.18,73500,74700,73000,23363427,1729032665716,5969782550,445942756485000
20240122,005930,KR7005930003,삼성전자,KOSPI,75100,400,.54,75900,76000,75000,19673375,1484936123888,5969782550,448330669505000
20240123,005930,KR7005930003,삼성전자,KOSPI,75200,100,.13,75700,75800,74300,14786224,1109206848800,5969782550,448927647760000
20240124,005930,KR7005930003,삼성전자,KOSPI,74000,-1200,-1.6,75200,75200,73500,12860661,950729770400,5969782550,441763908700000
20240125,005930,KR7005930003,삼성전자,KOSPI,74100,100,.14,74200,74800,73700,11737747,870261519556,5969782550,442360886955000
20240126,005930,KR7005930003,삼성전자,KOSPI,73400,-700,-.94,73700,74500,73300,11160062,824499022832,5969782550,438182039170000
20240129,005930,KR7005930003,삼성전자,KOSPI,74400,1000,1.36,73800,75200,73500,13976521,1040949182849,5969782550,444151821720000
20240130,005930,KR7005930003,삼성전자,KOSPI,74300,-100,-.13,75000,75300,73700,12244418,910103102143,5969782550,443554843465000
