basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20200102,035420,KR7035420009,NAVER,KOSPI,182500,-4000,-2.14,187500,188000,182000,300640,55309555500,164813395,30078444587500
20200103,035420,KR7035420009,NAVER,KOSPI,181500,-1000,-.55,185000,186000,180500,454492,82879082000,164813395,29913631192500
20200106,035420,KR7035420009,NAVER,KOSPI,180500,-1000,-.55,180000,182000,178000,287970,51850594000,164813395,29748817797500
20200107,035420,KR7035420009,NAVER,KOSPI,187000,6500,3.6,182500,187000,181500,328624,60938161000,164813395,30820104865000
20200108,035420,KR7035420009,NAVER,KOSPI,183000,-4000,-2.14,182000,183500,179000,820867,149007274500,164813395,30160851285000
20200109,035420,KR7035420009,NAVER,KOSPI,186000,3000,1.64,183500,186500,183500,531355,98404726565,164813395,30655291470000
20200110,035420,KR7035420009,NAVER,KOSPI,188000,2000,1.08,185000,188000,184000,398739,74272588500,164813395,30984918260000
20200113,035420,KR7035420009,NAVER,KOSPI,188000,0,0,187500,188500,186000,337749,63290413750,164813395,30984918260000
20200114,035420,KR7035420009,NAVER,KOSPI,190500,2500,1.33,188000,194500,188000,501286,95615101000,164813395,31396951747500
20200115,035420,KR7035420009,NAVER,KOSPI,191500,1000,.52,189500,192000,188500,323778,61588154000,164813395,31561765142500
20200116,035420,KR7035420009,NAVER,KOSPI,191500,0,0,190000,192500,189000,245107,46822745500,164813395,31561765142500
20200117,035420,KR7035420009,NAVER,KOSPI,191000,-500,-.26,190500,192500,189500,286019,54559560000,164813395,31479358445000
20200120,035420,KR7035420009,NAVER,KOSPI,187500,-3500,-1.83,190000,190500,187000,454733,85618166000,164813395,30902511562500
20200121,035420,KR7035420009,NAVER,KOSPI,182000,-5500,-2.93,187500,189500,181000,547678,101140304750,164813395,29996037890000
20200122,035420,KR7035420009,NAVER,KOSPI,186000,4000,2.2,185000,190000,184500,429852,80460117896,164813395,30655291470000
20200123,035420,KR7035420009,NAVER,KOSPI,183000,-3000,-1.61,185000,185500,181500,375929,68993017893,164813395,30160851285000
20200128,035420,KR7035420009,NAVER,KOSPI,178500,-4500,-2.46,182000,184500,178000,476253,85950327000,164813395,29419191007500
20200129,035420,KR7035420009,NAVER,KOSPI,180000,1500,.84,183000,183500,180000,434897,78717578000,164813395,29666411100000
20200130,035420,KR7035420009,NAVER,KOSPI,180000,0,0,179500,183000,175000,772160,138821474500,164813395,29666411100000
