basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20200102,000660,KR7000660001,SK하이닉스,KOSPI,94700,600,.64,96000,96200,94100,2342070,222841408700,728002365,68941823965500
20200103,000660,KR7000660001,SK하이닉스,KOSPI,94500,-200,-.21,96500,97900,94300,3021380,289547983400,728002365,68796223492500
20200106,000660,KR7000660001,SK하이닉스,KOSPI,94300,-200,-.21,93000,95300,92800,2577573,243272130100,728002365,68650623019500
20200107,000660,KR7000660001,SK하이닉스,KOSPI,94000,-300,-.32,94500,95400,94000,2489429,235238505600,728002365,68432222310000
20200108,000660,KR7000660001,SK하이닉스,KOSPI,97400,3400,3.62,96400,99500,95200,7014748,683275806400,728002365,70907430351000
20200109,000660,KR7000660001,SK하이닉스,KOSPI,99000,1600,1.64,98900,99000,97400,3586413,352618254100,728002365,72072234135000
20200110,000660,KR7000660001,SK하이닉스,KOSPI,98900,-100,-.1,99100,99700,97900,2867925,283434637578,728002365,71999433898500
20200113,000660,KR7000660001,SK하이닉스,KOSPI,100500,1600,1.62,99000,101000,98000,2242008,222839393700,728002365,73164237682500
20200114,000660,KR7000660001,SK하이닉스,KOSPI,100500,0,0,101500,103500,99900,2913343,295668466900,728002365,73164237682500
20200115,000660,KR7000660001,SK하이닉스,KOSPI,98200,-2300,-2.29,99900,99900,98000,2745625,270372321400,728002365,71489832243000
20200116,000660,KR7000660001,SK하이닉스,KOSPI,99200,1000,1.02,97400,99400,97400,2824804,277740736700,728002365,72217834608000
20200117,000660,KR7000660001,SK하이닉스,KOSPI,99000,-200,-.2,100500,101500,98800,2246394,224263648700,728002365,72072234135000
20200120,000660,KR7000660001,SK하이닉스,KOSPI,99900,900,.91,100000,101000,99600,1781639,178632950800,728002365,72727436263500
20200121,000660,KR7000660001,SK하이닉스,KOSPI,99300,-600,-.6,100500,100500,99000,1483291,147839625650,728002365,72290634844500
20200122,000660,KR7000660001,SK하이닉스,KOSPI,101000,1700,1.71,99000,101000,99000,2257478,226671660200,728002365,73528238865000
20200123,000660,KR7000660001,SK하이닉스,KOSPI,98700,-2300,-2.28,101000,101000,98200,2780104,275743291116,728002365,71853833425500
20200128,000660,KR7000660001,SK하이닉스,KOSPI,96300,-2400,-2.43,95500,96900,95000,3630362,348138741600,728002365,70106627749500
20200129,000660,KR7000660001,SK하이닉스,KOSPI,97900,1600,1.66,96900,99000,96700,2741459,268775657800,728002365,71271431533500
20200130,000660,KR7000660001,SK하이닉스,KOSPI,94000,-3900,-3.98,97800,97800,93800,3223436,307740532800,728002365,68432222310000
20200131,000660,KR7000660001,SK하이닉스,KOSPI,93500,-500,-.53,94500,97500,93500,4597139,437668470967,728002365,68068221127500
20200203,000660,KR7000660001,SK하이닉스,KOSPI,94700,1200,1.28,91800,95600,91500,3725535,349297577165,728002365,68941823965500
20200204,000660,KR7000660001,SK하이닉스,KOSPI,97100,2400,2.53,94800,97500,94500,3169743,305409135550,728002365,70689029641500
20200205,000660,KR7000660001,SK하이닉스,KOSPI,97700,600,.62,99300,99300,96900,2911995,285265098200,728002365,71125831060500
20200206,000660,KR7000660001,SK하이닉스,KOSPI,100500,2800,2.87,98900,101000,98300,2861441,284679342800,728002365,73164237682500
20200207,000660,KR7000660001,SK하이닉스,KOSPI,99300,-1200,-1.19,100000,100500,98400,1827393,181411610600,728002365,72290634844500
20200210,000660,KR7000660001,SK하이닉스,KOSPI,98800,-500,-.5,98000,99200,97400,1825648,179314948100,728002365,71926633662000
20200211,000660,KR7000660001,SK하이닉스,KOSPI,99800,1000,1.01,99900,100500,99000,1820578,181889222300,728002365,72654636027000
20200212,000660,KR7000660001,SK하이닉스,KOSPI,100000,200,.2,100500,101000,99100,2616573,261388375700,728002365,72800236500000
20200213,000660,KR7000660001,SK하이닉스,KOSPI,102000,2000,2,101000,103500,100500,3519491,360061639000,728002365,74256241230000
20200214,000660,KR7000660001,SK하이닉스,KOSPI,104500,2500,2.45,101500,105000,101000,1893163,196317446500,728002365,76076247142500
20200217,000660,KR7000660001,SK하이닉스,KOSPI,105000,500,.48,104500,106000,103500,1190162,125043016000,728002365,76440248325000
20200218,000660,KR7000660001,SK하이닉스,KOSPI,102000,-3000,-2.86,104000,104500,101500,2789667,285910042510,728002365,74256241230000
20200219,000660,KR7000660001,SK하이닉스,KOSPI,103500,1500,1.47,102500,103500,101000,2315634,237343921813,728002365,75348244777500
20200220,000660,KR7000660001,SK하이닉스,KOSPI,104000,500,.48,104500,106000,102500,3093782,322602810500,728002365,75712245960000
20200221,000660,KR7000660001,SK하이닉스,KOSPI,103000,-1000,-.96,101500,103500,101000,4064719,417997903622,728002365,74984243595000
20200224,000660,KR7000660001,SK하이닉스,KOSPI,99500,-3500,-3.4,100500,100500,98900,5550758,553105215750,728002365,72436235317500
20200225,000660,KR7000660001,SK하이닉스,KOSPI,98000,-1500,-1.51,97800,99100,96400,6594059,642885853650,728002365,71344231770000
20200226,000660,KR7000660001,SK하이닉스,KOSPI,94600,-3400,-3.47,95500,96100,94400,6405409,607674362200,728002365,68869023729000
20200227,000660,KR7000660001,SK하이닉스,KOSPI,92800,-1800,-1.9,94700,95300,92200,4644449,415950598516,728002365,67558619472000
20200228,000660,KR7000660001,SK하이닉스,KOSPI,87900,-4900,-5.28,91000,92200,87700,8171939,730619364864,728002365,63991407883500
20200302,000660,KR7000660001,SK하이닉스,KOSPI,92100,4200,4.78,90000,93100,88300,6382279,570845182500,728002365,67049017816500
20200303,000660,KR7000660001,SK하이닉스,KOSPI,92800,700,.76,95000,95100,92400,5573006,524304568800,728002365,67558619472000
20200304,000660,KR7000660001,SK하이닉스,KOSPI,94300,1500,1.62,91300,95000,91300,4984561,468285374400,728002365,68650623019500
20200305,000660,KR7000660001,SK하이닉스,KOSPI,94900,600,.64,95200,95900,93800,4028776,381457640000,728002365,69087424438500
20200306,000660,KR7000660001,SK하이닉스,KOSPI,92600,-2300,-2.42,93300,94300,92000,3281612,304717451900,728002365,67413018999000
20200309,000660,KR7000660001,SK하이닉스,KOSPI,86900,-5700,-6.16,89500,89700,86400,6196552,544548246500,728002365,63263405518500
20200310,000660,KR7000660001,SK하이닉스,KOSPI,89100,2200,2.53,86900,89400,86600,6579153,580356642350,728002365,64865010721500
20200311,000660,KR7000660001,SK하이닉스,KOSPI,85500,-3600,-4.04,88200,88500,85100,5226251,452031290600,728002365,62244202207500
20200312,000660,KR7000660001,SK하이닉스,KOSPI,82800,-2700,-3.16,83800,84600,79600,8191818,675100578672,728002365,60278595822000
20200313,000660,KR7000660001,SK하이닉스,KOSPI,82500,-300,-.36,76900,84700,76000,8160758,651864081500,728002365,60060195112500
20200316,000660,KR7000660001,SK하이닉스,KOSPI,80600,-1900,-2.3,83700,84800,80400,5097762,420941604000,728002365,58676990619000
20200317,000660,KR7000660001,SK하이닉스,KOSPI,80400,-200,-.25,77500,83100,77000,7107436,569068819100,728002365,58531390146000
20200318,000660,KR7000660001,SK하이닉스,KOSPI,73100,-7300,-9.08,81600,82500,73000,7949482,623664695334,728002365,53216972881500
20200319,000660,KR7000660001,SK하이닉스,KOSPI,69000,-4100,-5.61,75500,75800,65800,11140367,779503807600,728002365,50232163185000
20200320,000660,KR7000660001,SK하이닉스,KOSPI,74800,5800,8.41,71800,76200,70100,8750101,641208325400,728002365,54454576902000
20200323,000660,KR7000660001,SK하이닉스,KOSPI,69400,-5400,-7.22,69700,71600,68000,8192363,571262544100,728002365,50523364131000
20200324,000660,KR7000660001,SK하이닉스,KOSPI,78700,9300,13.4,73000,78800,72100,7247345,548981912800,728002365,57293786125500
20200325,000660,KR7000660001,SK하이닉스,KOSPI,84500,5800,7.37,82000,84700,79800,8787217,723676328900,728002365,61516199842500
20200326,000660,KR7000660001,SK하이닉스,KOSPI,80700,-3800,-4.5,85000,87900,80400,7895289,665668652900,728002365,58749790855500
20200327,000660,KR7000660001,SK하이닉스,KOSPI,83300,2600,3.22,85700,85700,80500,8085695,673273497500,728002365,60642597004500
20200330,000660,KR7000660001,SK하이닉스,KOSPI,83700,400,.48,81000,84900,80000,5270037,433405493300,728002365,60933797950500
20200331,000660,KR7000660001,SK하이닉스,KOSPI,83300,-400,-.48,84000,85500,82000,5333479,446475912600,728002365,60642597004500
20200401,000660,KR7000660001,SK하이닉스,KOSPI,78400,-4900,-5.88,82100,83200,78400,6845675,552936384600,728002365,57075385416000
20200402,000660,KR7000660001,SK하이닉스,KOSPI,80000,1600,2.04,78800,80000,76500,5394371,423908686500,728002365,58240189200000
20200403,000660,KR7000660001,SK하이닉스,KOSPI,79600,-400,-.5,80000,80800,78500,3755301,299316905200,728002365,57948988254000
20200406,000660,KR7000660001,SK하이닉스,KOSPI,83100,3500,4.4,81000,83300,80200,5784159,472063035650,728002365,60496996531500
20200407,000660,KR7000660001,SK하이닉스,KOSPI,85800,2700,3.25,86600,86700,83700,6188649,529030193466,728002365,62462602917000
20200408,000660,KR7000660001,SK하이닉스,KOSPI,84500,-1300,-1.52,85800,86500,84500,3749575,320975559100,728002365,61516199842500
20200409,000660,KR7000660001,SK하이닉스,KOSPI,85000,500,.59,86200,86500,84500,3555538,303325533115,728002365,61880201025000
20200410,000660,KR7000660001,SK하이닉스,KOSPI,84100,-900,-1.06,84000,84400,83000,3675338,307149070600,728002365,61224998896500
20200413,000660,KR7000660001,SK하이닉스,KOSPI,81400,-2700,-3.21,83200,83400,81100,3615318,295668237500,728002365,59259392511000
20200414,000660,KR7000660001,SK하이닉스,KOSPI,82300,900,1.11,82200,83700,81200,3344109,276219167400,728002365,59914594639500
20200416,000660,KR7000660001,SK하이닉스,KOSPI,81300,-1000,-1.22,80600,82300,80600,4470072,363739453100,728002365,59186592274500
20200417,000660,KR7000660001,SK하이닉스,KOSPI,84100,2800,3.44,83600,85900,83200,6205624,525538253400,728002365,61224998896500
20200420,000660,KR7000660001,SK하이닉스,KOSPI,82000,-2100,-2.5,83900,83900,82000,5027876,415413055400,728002365,59696193930000
