basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20210810,259960,KR7259960003,크래프톤,KOSPI,454000,5500,1.23,448500,480000,400500,5121520,2247958937500,48898070,22199723780000
20210811,259960,KR7259960003,크래프톤,KOSPI,407000,-47000,-10.35,444500,446000,405000,1647759,698968688500,48898070,19901514490000
20210812,259960,KR7259960003,크래프톤,KOSPI,406000,-1000,-.25,414000,420500,402000,947958,389252898000,48898070,19852616420000
20210813,259960,KR7259960003,크래프톤,KOSPI,437000,31000,7.64,415000,445500,408500,1669847,714090917500,48898070,21368456590000
20210817,259960,KR7259960003,크래프톤,KOSPI,451500,14500,3.32,433000,460000,423000,1189500,528035261000,48898070,22077478605000
20210818,259960,KR7259960003,크래프톤,KOSPI,469000,17500,3.88,449000,480000,437000,1168167,541536914000,48898070,22933194830000
20210819,259960,KR7259960003,크래프톤,KOSPI,492500,23500,5.01,472500,498500,469500,1258932,617581834000,48898070,24082299475000
20210820,259960,KR7259960003,크래프톤,KOSPI,491500,-1000,-.2,506000,510000,467500,1100068,541710327000,48898070,24033401405000
20210823,259960,KR7259960003,크래프톤,KOSPI,484500,-7000,-1.42,492000,499500,480000,462461,225745283500,48898070,23691114915000
20210824,259960,KR7259960003,크래프톤,KOSPI,460000,-24500,-5.06,487500,489000,455000,651528,303669472500,48898070,22493112200000
20210825,259960,KR7259960003,크래프톤,KOSPI,451000,-9000,-1.96,462500,474000,434500,547287,249835003500,48898070,22053029570000
20210826,259960,KR7259960003,크래프톤,KOSPI,469500,18500,4.1,455500,471500,449500,356488,164113321500,48898070,22957643865000
20210827,259960,KR7259960003,크래프톤,KOSPI,497000,27500,5.86,473000,498000,463500,779064,381314770000,48898070,24302340790000
20210830,259960,KR7259960003,크래프톤,KOSPI,497000,0,0,494000,499500,485000,358146,177506171500,48898070,24302340790000
20210831,259960,KR7259960003,크래프톤,KOSPI,491500,-5500,-1.11,480000,494500,470500,409300,197471759000,48898070,24033401405000
20210901,259960,KR7259960003,크래프톤,KOSPI,507000,15500,3.15,487000,507000,487000,529067,265174099000,48951445,24818382615000
20210902,259960,KR7259960003,크래프톤,KOSPI,491500,-15500,-3.06,505000,520000,491500,573318,290222591000,48951445,24059635217500
20210903,259960,KR7259960003,크래프톤,KOSPI,509000,17500,3.56,495000,510000,489000,338553,170713514000,48951445,24916285505000
20210906,259960,KR7259960003,크래프톤,KOSPI,482500,-26500,-5.21,500000,503000,478500,400109,194571451500,48951445,23619072212500
20210907,259960,KR7259960003,크래프톤,KOSPI,464500,-18000,-3.73,477000,479000,461000,331012,154810250500,48951445,22737946202500
20210908,259960,KR7259960003,크래프톤,KOSPI,483500,19000,4.09,467000,484500,466500,334185,160070807250,48951445,23668023657500
20210909,259960,KR7259960003,크래프톤,KOSPI,475000,-8500,-1.76,480500,493500,474000,766976,368483517000,48951445,23251936375000
20210910,259960,KR7259960003,크래프톤,KOSPI,447000,-28000,-5.89,465000,469000,440500,832774,376416182000,48951445,21881295915000
20210913,259960,KR7259960003,크래프톤,KOSPI,451500,4500,1.01,449500,457000,439000,255115,115320017500,48951445,22101577417500
20210914,259960,KR7259960003,크래프톤,KOSPI,478000,26500,5.87,449500,478500,449500,270284,125885787500,48951445,23398790710000
20210915,259960,KR7259960003,크래프톤,KOSPI,493500,15500,3.24,475500,499500,470000,343058,168507934500,48951445,24157538107500
20210916,259960,KR7259960003,크래프톤,KOSPI,492000,-1500,-.3,491500,498000,484500,225694,111253033200,48951445,24084110940000
20210917,259960,KR7259960003,크래프톤,KOSPI,493500,1500,.3,495000,502000,488000,236970,117070420500,48951445,24157538107500
20210923,259960,KR7259960003,크래프톤,KOSPI,500000,6500,1.32,485000,501000,483000,307363,152909975000,48951445,24475722500000
20210924,259960,KR7259960003,크래프톤,KOSPI,493000,-7000,-1.4,504000,504000,488500,212264,105284543500,48951445,24133062385000
