basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20200102,105560,KR7105560007,KB금융,KOSPI,46550,-1100,-2.31,47250,47450,46450,1033855,48337883850,415807920,19355858676000
20200103,105560,KR7105560007,KB금융,KOSPI,47150,600,1.29,47050,47800,46900,1123490,53202190650,415807920,19605343428000
20200106,105560,KR7105560007,KB금융,KOSPI,46600,-550,-1.17,47100,47550,46300,698224,32579530550,415807920,19376649072000
20200107,105560,KR7105560007,KB금융,KOSPI,47000,400,.86,46600,47350,46600,817477,38388446100,415807920,19542972240000
20200108,105560,KR7105560007,KB금융,KOSPI,46150,-850,-1.81,46100,46550,45800,1197780,55227329900,415807920,19189535508000
20200109,105560,KR7105560007,KB금융,KOSPI,46500,350,.76,46400,47300,46150,1371428,63772335250,415807920,19335068280000
20200110,105560,KR7105560007,KB금융,KOSPI,46800,300,.65,46500,46950,46100,1223959,57019037750,415807920,19459810656000
20200113,105560,KR7105560007,KB금융,KOSPI,46700,-100,-.21,46950,47000,46050,723834,33650400700,415807920,19418229864000
20200114,105560,KR7105560007,KB금융,KOSPI,47850,1150,2.46,46800,47950,46600,1230507,58536823900,415807920,19896408972000
20200115,105560,KR7105560007,KB금융,KOSPI,47900,50,.1,47350,48100,47300,1051882,50320691850,415807920,19917199368000
20200116,105560,KR7105560007,KB금융,KOSPI,48000,100,.21,47650,48050,47100,1063894,50568380300,415807920,19958780160000
20200117,105560,KR7105560007,KB금융,KOSPI,47900,-100,-.21,47300,47950,47150,1067206,50857457350,415807920,19917199368000
20200120,105560,KR7105560007,KB금융,KOSPI,48300,400,.84,47750,48700,47300,1039883,50125116600,415807920,20083522536000
20200121,105560,KR7105560007,KB금융,KOSPI,47350,-950,-1.97,48200,48250,47350,543206,25921254950,415807920,19688505012000
20200122,105560,KR7105560007,KB금융,KOSPI,47550,200,.42,47350,47900,47150,827162,39321848418,415807920,19771666596000
20200123,105560,KR7105560007,KB금융,KOSPI,46700,-850,-1.79,46900,47450,46500,892831,41761404400,415807920,19418229864000
20200128,105560,KR7105560007,KB금융,KOSPI,44500,-2200,-4.71,46250,46450,44100,1494047,66832724400,415807920,18503452440000
20200129,105560,KR7105560007,KB금융,KOSPI,44250,-250,-.56,45000,45000,43900,1357149,60040713600,415807920,18399500460000
20200130,105560,KR7105560007,KB금융,KOSPI,43800,-450,-1.02,44600,44650,43650,1451247,63792481350,415807920,18212386896000
20200131,105560,KR7105560007,KB금융,KOSPI,43950,150,.34,44500,44550,43700,1043074,46016008450,415807920,18274758084000
20200203,105560,KR7105560007,KB금융,KOSPI,43850,-100,-.23,44000,44300,42800,1438211,62773896700,415807920,18233177292000
20200204,105560,KR7105560007,KB금융,KOSPI,43500,-350,-.8,44150,44500,43400,1350137,58957734986,415807920,18087644520000
20200205,105560,KR7105560007,KB금융,KOSPI,44200,700,1.61,43550,44400,43550,1414093,62212938050,415807920,18378710064000
20200206,105560,KR7105560007,KB금융,KOSPI,45250,1050,2.38,44700,45500,44000,1087184,48687422500,415807920,18815308380000
20200207,105560,KR7105560007,KB금융,KOSPI,44400,-850,-1.88,44600,45150,43850,1152443,50993506500,415807920,18461871648000
20200210,105560,KR7105560007,KB금융,KOSPI,43250,-1150,-2.59,43700,43850,43000,1392007,60180305100,415807920,17983692540000
