basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20200102,006400,KR7006400006,삼성SDI,KOSPI,232000,-4000,-1.69,237000,237500,231500,186494,43482830890,68764530,15953370960000
20200103,006400,KR7006400006,삼성SDI,KOSPI,229000,-3000,-1.29,235000,235500,228500,239332,55280141500,68764530,15747077370000
20200106,006400,KR7006400006,삼성SDI,KOSPI,230000,1000,.44,227000,230500,226000,151022,34606172000,68764530,15815841900000
20200107,006400,KR7006400006,삼성SDI,KOSPI,231500,1500,.65,230000,233500,229000,153608,35660990000,68764530,15918988695000
20200108,006400,KR7006400006,삼성SDI,KOSPI,229000,-2500,-1.08,229000,231000,227000,262681,60102826500,68764530,15747077370000
20200109,006400,KR7006400006,삼성SDI,KOSPI,232500,3500,1.53,230500,233500,230000,277858,64435422500,68764530,15987753225000
20200110,006400,KR7006400006,삼성SDI,KOSPI,249000,16500,7.1,233000,249500,233000,819751,200662121500,68764530,17122367970000
20200113,006400,KR7006400006,삼성SDI,KOSPI,259000,10000,4.02,250000,261000,249000,641733,164820012000,68764530,17810013270000
20200114,006400,KR7006400006,삼성SDI,KOSPI,265500,6500,2.51,265000,274500,263000,761042,203594990500,68764530,18256982715000
20200115,006400,KR7006400006,삼성SDI,KOSPI,267500,2000,.75,268500,270000,264000,305110,81320933500,68764530,18394511775000
20200116,006400,KR7006400006,삼성SDI,KOSPI,268500,1000,.37,265500,269000,262000,328175,87221995500,68764530,18463276305000
20200117,006400,KR7006400006,삼성SDI,KOSPI,269500,1000,.37,270500,273500,268000,350550,94854941500,68764530,18532040835000
20200120,006400,KR7006400006,삼성SDI,KOSPI,275500,6000,2.23,273500,278500,271000,433345,119496513000,68764530,18944628015000
20200121,006400,KR7006400006,삼성SDI,KOSPI,275500,0,0,276000,277500,273000,217679,59904490500,68764530,18944628015000
20200122,006400,KR7006400006,삼성SDI,KOSPI,286000,10500,3.81,276500,287000,276500,382214,107695968000,68764530,19666655580000
20200123,006400,KR7006400006,삼성SDI,KOSPI,283500,-2500,-.87,286000,291500,282500,460938,131617212000,68764530,19494744255000
20200128,006400,KR7006400006,삼성SDI,KOSPI,285000,1500,.53,274500,285500,274000,463275,129983411000,68764530,19597891050000
20200129,006400,KR7006400006,삼성SDI,KOSPI,287000,2000,.7,289000,291000,282500,414935,119070807056,68764530,19735420110000
20200130,006400,KR7006400006,삼성SDI,KOSPI,287000,0,0,293000,296500,282000,638954,185418178000,68764530,19735420110000
20200131,006400,KR7006400006,삼성SDI,KOSPI,276000,-11000,-3.83,290500,290500,275000,592428,166194712700,68764530,18979010280000
20200203,006400,KR7006400006,삼성SDI,KOSPI,284000,8000,2.9,271500,284500,268000,558416,155855784500,68764530,19529126520000
20200204,006400,KR7006400006,삼성SDI,KOSPI,308000,24000,8.45,293500,309000,293000,939164,283121491500,68764530,21179475240000
20200205,006400,KR7006400006,삼성SDI,KOSPI,314000,6000,1.95,321000,321000,310000,784165,247211039000,68764530,21592062420000
20200206,006400,KR7006400006,삼성SDI,KOSPI,318500,4500,1.43,307000,319500,304500,628991,197263441000,68764530,21901502805000
20200207,006400,KR7006400006,삼성SDI,KOSPI,317000,-1500,-.47,317000,322500,314000,650781,206575127500,68764530,21798356010000
20200210,006400,KR7006400006,삼성SDI,KOSPI,321500,4500,1.42,314500,321500,312000,387188,123200545000,68764530,22107796395000
20200211,006400,KR7006400006,삼성SDI,KOSPI,343000,21500,6.69,325000,351000,324000,874870,298426713000,68764530,23586233790000
20200212,006400,KR7006400006,삼성SDI,KOSPI,338000,-5000,-1.46,341500,343500,337000,641943,217710945000,68764530,23242411140000
20200213,006400,KR7006400006,삼성SDI,KOSPI,336500,-1500,-.44,337500,342500,335000,689961,233410651572,68764530,23139264345000
20200214,006400,KR7006400006,삼성SDI,KOSPI,337000,500,.15,337500,340000,334000,370649,124951900000,68764530,23173646610000
20200217,006400,KR7006400006,삼성SDI,KOSPI,338000,1000,.3,338000,339000,332500,298316,100369724500,68764530,23242411140000
20200218,006400,KR7006400006,삼성SDI,KOSPI,334000,-4000,-1.18,336500,338000,331000,400006,133718998675,68764530,22967353020000
