basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20200102,207940,KR7207940008,삼성바이오로직스,KOSPI,428500,-4500,-1.04,433000,439500,425500,108281,46479752500,66165000,28351702500000
20200103,207940,KR7207940008,삼성바이오로직스,KOSPI,422000,-6500,-1.52,431500,436500,418500,123810,52648542500,66165000,27921630000000
20200106,207940,KR7207940008,삼성바이오로직스,KOSPI,412000,-10000,-2.37,414500,416500,411000,99978,41298914000,66165000,27259980000000
20200107,207940,KR7207940008,삼성바이오로직스,KOSPI,419000,7000,1.7,415500,419500,411000,85655,35693389500,66165000,27723135000000
20200108,207940,KR7207940008,삼성바이오로직스,KOSPI,408500,-10500,-2.51,412500,415000,401000,151966,62034113000,66165000,27028402500000
20200109,207940,KR7207940008,삼성바이오로직스,KOSPI,420000,11500,2.82,417000,421500,416000,86176,36098187500,66165000,27789300000000
20200110,207940,KR7207940008,삼성바이오로직스,KOSPI,436500,16500,3.93,422000,439000,418000,184177,79634129500,66165000,28881022500000
20200113,207940,KR7207940008,삼성바이오로직스,KOSPI,440500,4000,.92,439000,443500,435000,124102,54548937500,66165000,29145682500000
20200114,207940,KR7207940008,삼성바이오로직스,KOSPI,435000,-5500,-1.25,440500,442000,433000,105457,46026404500,66165000,28781775000000
20200115,207940,KR7207940008,삼성바이오로직스,KOSPI,434500,-500,-.11,433500,436500,430000,61351,26555377000,66165000,28748692500000
20200116,207940,KR7207940008,삼성바이오로직스,KOSPI,436500,2000,.46,435000,439000,430500,69427,30182708000,66165000,28881022500000
20200117,207940,KR7207940008,삼성바이오로직스,KOSPI,437000,500,.11,436500,439000,432000,67353,29332227500,66165000,28914105000000
20200120,207940,KR7207940008,삼성바이오로직스,KOSPI,438000,1000,.23,439000,442500,437500,66165,29068344500,66165000,28980270000000
20200121,207940,KR7207940008,삼성바이오로직스,KOSPI,438000,0,0,439500,444500,437000,70311,30970359000,66165000,28980270000000
20200122,207940,KR7207940008,삼성바이오로직스,KOSPI,452000,14000,3.2,437000,454000,436500,179649,80249237500,66165000,29906580000000
20200123,207940,KR7207940008,삼성바이오로직스,KOSPI,483000,31000,6.86,469500,493000,458500,438529,209302522500,66165000,31957695000000
20200128,207940,KR7207940008,삼성바이오로직스,KOSPI,494000,11000,2.28,477000,499000,476000,320066,156913533000,66165000,32685510000000
20200129,207940,KR7207940008,삼성바이오로직스,KOSPI,491000,-3000,-.61,495500,495500,485000,161493,79169852000,66165000,32487015000000
20200130,207940,KR7207940008,삼성바이오로직스,KOSPI,495000,4000,.81,490500,500000,485000,161574,79359078000,66165000,32751675000000
20200131,207940,KR7207940008,삼성바이오로직스,KOSPI,484500,-10500,-2.12,495000,499500,484500,132195,64902025000,66165000,32056942500000
20200203,207940,KR7207940008,삼성바이오로직스,KOSPI,479500,-5000,-1.03,477000,484000,465000,193254,91905526500,66165000,31726117500000
20200204,207940,KR7207940008,삼성바이오로직스,KOSPI,492500,13000,2.71,483000,493000,482500,113472,55477370500,66165000,32586262500000
20200205,207940,KR7207940008,삼성바이오로직스,KOSPI,490000,-2500,-.51,495500,499500,489000,95141,46949718500,66165000,32420850000000
20200206,207940,KR7207940008,삼성바이오로직스,KOSPI,519000,29000,5.92,497500,523000,494000,298254,152627876500,66165000,34339635000000
20200207,207940,KR7207940008,삼성바이오로직스,KOSPI,519000,0,0,521000,524000,510000,125762,65058362000,66165000,34339635000000
20200210,207940,KR7207940008,삼성바이오로직스,KOSPI,530000,11000,2.12,519000,534000,511000,153016,80330013000,66165000,35067450000000
20200211,207940,KR7207940008,삼성바이오로직스,KOSPI,528000,-2000,-.38,536000,542000,524000,170868,90814957000,66165000,34935120000000
20200212,207940,KR7207940008,삼성바이오로직스,KOSPI,530000,2000,.38,528000,538000,525000,131478,69794289048,66165000,35067450000000
20200213,207940,KR7207940008,삼성바이오로직스,KOSPI,530000,0,0,537000,537000,527000,111860,59314928000,66165000,35067450000000
20200214,207940,KR7207940008,삼성바이오로직스,KOSPI,529000,-1000,-.19,530000,533000,528000,77388,40981995000,66165000,35001285000000
20200217,207940,KR7207940008,삼성바이오로직스,KOSPI,519000,-10000,-1.89,529000,529000,517000,145950,76046387000,66165000,34339635000000
20200218,207940,KR7207940008,삼성바이오로직스,KOSPI,513000,-6000,-1.16,514000,518000,510000,121475,62347434000,66165000,33942645000000
20200219,207940,KR7207940008,삼성바이오로직스,KOSPI,505000,-8000,-1.56,513000,517000,500000,175595,88981228000,66165000,33413325000000
20200220,207940,KR7207940008,삼성바이오로직스,KOSPI,498500,-6500,-1.29,507000,514000,495000,261309,130579953500,66165000,32983252500000
20200221,207940,KR7207940008,삼성바이오로직스,KOSPI,486500,-12000,-2.41,493000,494000,483000,214090,104424788500,66165000,32189272500000
20200224,207940,KR7207940008,삼성바이오로직스,KOSPI,461000,-25500,-5.24,470000,477500,461000,278895,130610130500,66165000,30502065000000
20200225,207940,KR7207940008,삼성바이오로직스,KOSPI,479000,18000,3.9,459000,479500,458000,246549,115621928000,66165000,31693035000000
20200226,207940,KR7207940008,삼성바이오로직스,KOSPI,480000,1000,.21,468000,484500,467000,156734,74638108500,66165000,31759200000000
20200227,207940,KR7207940008,삼성바이오로직스,KOSPI,480000,0,0,479000,484000,471000,166026,79169682000,66165000,31759200000000
20200228,207940,KR7207940008,삼성바이오로직스,KOSPI,463500,-16500,-3.44,473000,475000,455500,231859,107492827000,66165000,30667477500000
20200302,207940,KR7207940008,삼성바이오로직스,KOSPI,467000,3500,.76,463000,472500,457500,149246,69678391000,66165000,30899055000000
20200303,207940,KR7207940008,삼성바이오로직스,KOSPI,479500,12500,2.68,479500,502000,476500,233926,113900306000,66165000,31726117500000
20200304,207940,KR7207940008,삼성바이오로직스,KOSPI,489000,9500,1.98,479500,491000,479000,140079,68236694000,66165000,32354685000000
20200305,207940,KR7207940008,삼성바이오로직스,KOSPI,496500,7500,1.53,498500,499000,490000,130398,64475362500,66165000,32850922500000
20200306,207940,KR7207940008,삼성바이오로직스,KOSPI,491000,-5500,-1.11,491000,494000,487500,93421,45798291500,66165000,32487015000000
20200309,207940,KR7207940008,삼성바이오로직스,KOSPI,494000,3000,.61,484000,500000,483000,202109,99593978000,66165000,32685510000000
20200310,207940,KR7207940008,삼성바이오로직스,KOSPI,496000,2000,.4,489000,497000,486000,156243,77159354500,66165000,32817840000000
20200311,207940,KR7207940008,삼성바이오로직스,KOSPI,484000,-12000,-2.42,507000,514000,476500,201904,99985077500,66165000,32023860000000
20200312,207940,KR7207940008,삼성바이오로직스,KOSPI,483000,-1000,-.21,480000,489000,467000,244877,117080865500,66165000,31957695000000
20200313,207940,KR7207940008,삼성바이오로직스,KOSPI,456500,-26500,-5.49,465000,478000,420000,477093,215242313000,66165000,30204322500000
20200316,207940,KR7207940008,삼성바이오로직스,KOSPI,430000,-26500,-5.81,463000,474500,429500,218369,98834522000,66165000,28450950000000
20200317,207940,KR7207940008,삼성바이오로직스,KOSPI,417500,-12500,-2.91,410000,433000,409500,423614,177132333000,66165000,27623887500000
20200318,207940,KR7207940008,삼성바이오로직스,KOSPI,400500,-17000,-4.07,425500,427500,400500,276886,115722028500,66165000,26499082500000
20200319,207940,KR7207940008,삼성바이오로직스,KOSPI,366000,-34500,-8.61,410000,416000,352000,470624,177199222500,66165000,24216390000000
